Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,Downlink Tone,County,Op Status,Coverage,Sponsor,Coordination,Last update,YSF Digital Enabled,DG-ID,Features,Mixed-Mode,Web links,D-STAR Enabled,Node,Sources,Links,Affiliate,EchoLink,IRLP,AllStar,Notes,Grid,Nets,Feed,DMR Enabled,Color Code,Wide Network,Talkgroups,Colorado,Southern Colorado,WIRES-X,Location Photo,Commands,On-air,Worldwide,North America,Local/Cluster,P25 Digital Enabled,NAC,Default Reflector,Talkgroup Network,Denver Regional,Northern Colorado,English,TAC 310,DCI Bridge,Texas,COMM 1,Texas/Oklahoma Regional USA,Europe,Southwest USA,NORCAL 1,NORCAL 5150,Local or Reflector,UA English 1,UA English 2,CAL 1,Hytera USA,Parrott,Audio Test,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Amarillo WIRES-X
444.6,5,146.2,WA0VJR,Wallace,KS,OPEN,I,198.8,NE,,444.6,449.6,146.2,,Wallace,On-Air,"US-40 
   Repeater Coverage Map",WA0VJR,,,,,,,,,,,,,,3148,,Dial 9335 to access K-Link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223.82,-1.6,,WA5VJY,Albuquerque,NM,OPEN,,199,SW,,223.82,222.22,,,Bernalillo,Off-Air,,NM 220 S,NMFCC,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.2,5,88.5,N5LTZ,Amarillo,TX,OPEN,,199.2,SE,,444.2,449.2,88.5,88.5,Potter,On-Air,,,TVHFS,,,,,,,,,,Full-time to the  Caprock Intertie System .,"Randall County ARES-RACES, Caprock Intertie",,,,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.285,0.6,88.5,KB0VJJ,"Winter Park, Winter Park",CO,OPEN,,199.7,NNW,,147.285,147.885,88.5,123,Grand,On-Air,,Colorado Connection,CCARC,,,,,,,,,,Full-time to the  Colorado Connection System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.075,-5,CC7,N0SZ,Vail,CO,OPEN,,200.3,NNW,,445.075,440.075,,,Eagle,On-Air,,K2AD,CCARC,,,,,,http://www.rmham.org/,,,,,Rocky Mountain Ham Radio,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.1625,-25,151.4,KA3IDN,Amarillo,TX,OPEN,E,200.5,SE,,927.1625,902.1625,151.4,,Potter,On-Air,,,TVHFS,,,,,,,,,,,,361016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.9625,5,CC14,KA3IDN,Amarillo,TX,OPEN,,200.6,SE,,444.9625,449.9625,,,Potter,On-Air,45,,,,,,,,DMR MARC,,,,,DMR-MARC,,,,Time Slot #1 - Group Call 3 = DMR-MARC North America Time Slot #1 - Group Call 3777215= TRBO-6 Time Slot #1 - Group Call 3148= TX Statewide Time Slot #2 - Group Call 10 = West Texas Local,,NorCal/West Texas Net DMR-MARC,,,14,,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Local/Cluster  1  2  Full-Time    North America  1  3  Full-Time    NORCAL 1  1  621  PTT    NORCAL 5150  1  5150  Full-Time    COMM 1  1  3777215        2    PTT    Worldwide  2  1  PTT    North America  2  3  PTT    Local or Reflector  2  9  Full-Time    English  2  13  PTT    UA English 1  2  113  PTT    UA English 2  2  123  PTT    TAC 310  2  310  PTT    CAL 1  2  2251  PTT    Texas  2  3148      Southwest USA  2  3176  Full-Time    Hytera USA  2  4639  PTT    Parrott  2  9998  PTT    Audio Test  2  9999  PTT    COMM 1  2  3777215  PTT  
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,,,,,,2,2,1,,,,NorCal,,,2,2,,2,2,,,2,1,1,2,2,2,2,2,2,2,,,,,,
444.3,5,,W5JTC,Amarillo,TX,OPEN,W,200.6,SE,,444.3,449.3,,,Potter,On-Air,,,,,,Open ↑ / Open ↓,Linked,,,,,,"Full-time to  
        147.00000 (W5WDR) at Borger, TX .
 


Full-time to  
        444.80000 (W5WDR) at Stinnett, TX .",,,,,Normally linked to Borger (147.000) and Stinnett (444.800) Repeaters.,,Golden Spread Amateur Information Net. Tuesdays @ 6:30 PM Central,,,,,,,,21379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441.65,5,127.3,N5LUL,Amarillo,TX,OPEN,,200.6,SE,,441.65,446.65,127.3,,Potter,On-Air,,,TVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441.375,5,88.5,WR9B,Amarillo,TX,OPEN,,200.6,SE,,441.375,446.375,88.5,,Randall,On-Air,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.74,-0.6,88.5,N5ZLU,Amarillo,TX,OPEN,,200.8,SE,,146.74,146.14,88.5,,Randall,On-Air,Wide area.,Southwest Lynx System,TVHFS,,,,,,,,,,Full-time to the  Southwest Lynx System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.5,5,,N5LTZ,Amarillo,TX,CLOSED,,200.8,SE,,443.5,448.5,,,Potter,,,,TVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.92,-0.6,,N5LTZ,Amarillo,TX,OPEN,,200.8,SE,,146.92,146.32,,,Randall,,,CRII,TVHFS,,,,"E-power, linked.",,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.55,-5,100,W0IA,Boulder,CO,OPEN,E,200.9,NNW,,449.55,444.55,100,,Boulder,On-Air,Denver metro area.,Rocky Mtn VHF Soc,CCARC,,,,8,,,,,,"Full-time to  
        224.02000 (W0IA) at Boulder, Lee Hill, CO .",,217336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.525,5,,K5URD,"Belen, Capilla Peak",NM,OPEN,,200.9,SSW,,444.525,449.525,,,Torrance,On-Air,Wide area.,Upper Rio FM Soc,NMFCC,,,,E-power.,,URFMS Repeaters,,K5URD (B) Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.4,-5,91.5,K0DK,Boulder,CO,OPEN,,200.9,NNW,,449.4,444.4,91.5,,Boulder,Off-Air,,BARC,CCARC,,,,2,,http://www.ked-wireless.com/products1.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.96,-0.6,100,K5URR,"Belen, Capilla Peak",NM,OPEN,,200.9,SSW,,146.96,146.36,100,88.5,Torrance,On-Air,Wide area.,Upper Rio FM Society,NMFCC,,,,9,,http://www.urfmsi.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.8625,-5,,KC0DS,Boulder,CO,OPEN,,201,NNW,,446.8625,441.8625,,,Boulder,On-Air,,Boulder County ARES,CCARC,,,,,,,,KC0DS (B),"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299.5,-20,,W0DK,Boulder,CO,OPEN,,201,NNW,,1299.5,1279.5,,,Boulder,On-Air,,Boulder County ARES,CCARC,,,,E-power.,,,,W0DK (A) DVAP 24/7,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.8,-5,CC7,N0SZ,"Boulder, Mount Thorodin",CO,OPEN,,201,NNW,,446.8,441.8,,,Boulder,On-Air,Wide area.,Rocky Mountain Ham Radio,CCARC,,,,,,Rocky Mountain Ham Radio,,,,Full-time to the  Colorado TRBO System .,Rocky Mountain Ham Radio,,,,See website for complete information regarding timeslot/colorcode/talkgroup programming.,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.375,5,100,KB5ITS,"Mancos, Caviness Mountain",CO,OPEN,,201.1,W,,442.375,447.375,100,,Montezuma,On-Air,,San Juan Connection,,,,,,,,,,,Full-time to the  San Juan Connection System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.06,0.6,,WA5CSF,Borger,TX,OPEN,E,201.4,SE,,147.06,147.66,,,Hutchinson,Off-Air,,Northwest Texas Amateur Radio Club,TVHFS,,,,,,,,,,,,387265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.425,5,,N5LTZ,Black,TX,CLOSED,,201.8,SSE,,444.425,449.425,,,Parmer,,,,TVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.345,0.6,88.5,KB0VJJ,Vail,CO,OPEN,,201.8,NNW,,147.345,147.945,88.5,123,Eagle,On-Air,Wide area: Vail Pass to Glenwood Canyon and the Flattops Wilderness to Tennessee Pass.  Map,Colorado Connection,CCARC,,,,9,,,,,,Full-time to the  Colorado Connection System .,,,,,,,"Central Colorado Traffic Net: Daily at 19:3030 
Colorado Connection Net (All Welcome):  Thu at 20:00. 
Statewide ARES net: Sun at 20:00.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283.8625,-20,,KC0DS,Boulder,CO,OPEN,,202,N,,1283.8625,1263.8625,,,Boulder,On-Air,20,Boulder County ARES,CCARC,,,,E-power.,,,,KC0DS (A) Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.3875,-0.6,,KC0DS,Boulder,CO,OPEN,,202,N,,145.3875,144.7875,,,Boulder,On-Air,20,Boulder County ARES,CCARC,,,,E-power.,,http://bouldercountyares.org/technical/d-star,,KC0DS (C),"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,0.6,88.5,W5WDR,Borger,TX,OPEN,W,202.4,SE,,147,147.6,88.5,88.5,Hutchinson,On-Air,,Hutchinson County ARC,,,,Open ↑ / Open ↓,"E-Power, Linked",Yes; analog capable.,,,,,"Full-time to  
        444.30000 (W5JTC) at Amarillo, TX .",Panhandle Emergency Radio Service,,,,,,Golden Spread Amateur Information Net. TUE at 18:30 Central,,,,,,,,21339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,100,W0IA,"Boulder, Gunbarrel Hill",CO,OPEN,,202.5,N,,146.76,146.16,100,,Boulder,On-Air,Wide area.,Rocky Mtn VHF Soc,CCARC,,,,5,,,,,,,Boulder County ARES,,,,"ARES primary repeater. 
 Voting Receivers:  
 
   
    RX Location    Tone    Pitch    PL  
   
   Gunbarrel  single beep  low  100.0 
   
   Lousville  single beep  low  100.0 
   
   Lyons  double beep  high followed by medium  100.0 
   
   Louisville #2  double beep  high followed by low  100.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tone,single beep,single beep,double beep,double beep,
146.73,-0.6,91.5,K0DK,Boulder,CO,OPEN,E,203.5,N,,146.73,146.13,91.5,91.5,Boulder,Off-Air,Local,BARC,CCARC,,,,12,,http://www.ked-wireless.com/products1.htm,,,,,,115482,,,,DN70jb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.45,5,88.5,WS5D,Clovis,NM,OPEN,EI,204.1,SSE,,444.45,449.45,88.5,88.5,Curry,On-Air,"Clovis, NM",WS5D,,,,,,,,,,,,,401134,3713,,,,,,,,,,,,,,"#+node for echolink, node for irlp, 73 to disc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.45,-5,103.5,WA4CCC,Winter Park,CO,OPEN,,204.3,NNW,,447.45,442.45,103.5,,Grand,On-Air,,W0IG,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.37,-0.6,141.3,NM5EM,"Clovis, Claud",NM,OPEN,,204.3,SSE,,145.37,144.77,141.3,,Curry,On-Air,,NMEMA ARC,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.32,0.6,71.9,WS5D,Clovis,NM,OPEN,,204.3,SSE,,147.32,147.92,71.9,71.9,Curry,On-Air,Clovis,WS5D,NMFCC,,,,,,,,,,,ENMARC,,,,,dm84jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.225,5,CC1,N7EOJ,Clovis,NM,OPEN,,204.3,SSE,,442.225,447.225,,,Curry,On-Air,,N7EOJ,NMFCC,,,,AZ-TRBONET,,http://www.aztrbonet.com/MinimalNetwatch,,,,,,,,,DMR ONLY,,,,,1,,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Worldwide  1  1  PTT    North America  1  3  PTT    English  1  13  Full-Time      2    Full-Time    Europe  2  2  Full-Time    TAC 310  2  310  PTT    DCI Bridge  2  3100  PTT    Southwest USA  2  3176  PTT  
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,,,,,,1,1,,,,,AZ-TrboNet,,,1,2,2,,,,2,2,,,,,,,,,,,,,,,
147.24,0.6,67,KA5B,Clovis,NM,OPEN,,204.4,SSE,,147.24,147.84,67,,Curry,On-Air,,Eestern New Mexico ARC,NMFCC,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.525,5,67,NM5ML,Clovis,NM,OPEN,,204.4,SSE,,442.525,447.525,67,,Curry,On-Air,,,NMFCC,,,,,,,,,,Full-time to the  Mega-Link System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.45,5,131.8,KA5B,Clovis,NM,OPEN,,204.4,SSE,,443.45,448.45,131.8,,Curry,On-Air,,Eastern New Mexico ARC,NMFCC,,,,"Closed autopatch, e-power.",,http://ka5b.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.33,0.6,107.2,KI0MR,Paonia,CO,OPEN,,205.1,NW,,147.33,147.93,107.2,,Delta,On-Air,Wide area.,North Fork Repeater Assoc.,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.91,-0.6,107.2,KC0UUX,Montrose,CO,OPEN,,205.2,WNW,,146.91,146.31,107.2,107.2,Montrose,On-Air,,,CCARC,,,,E-Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.79,-0.6,107.2,KD5OPD,Montrose,CO,OPEN,,205.2,WNW,,146.79,146.19,107.2,107.2,Montrose,On-Air,,KC0UXX,CCARC,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.225,5.1,,N5CUL,Los Lunas,NM,OPEN,,205.5,SW,,442.225,447.275,,,Valencia,Off-Air,Los Lunas.,N5CUL,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.125,5,100,WA5TSV,Los Lunas,NM,OPEN,,205.5,SW,,444.125,449.125,100,,Valencia,On-Air,,Los Lunas ARA,NMFCC,,,,"Closed autopatch, e-power.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.91,0.6,123,W0JZ,Gold Hill,CO,OPEN,,205.9,NNW,,146.91,147.51,123,127.3,Boulder,On-Air,"East of Gold Hill, The Indian Peaks, Denver, Boulder",,,,,,,,http://goldhilltown.com/,,,,,"Town of Gold Hill, Colorado",,,,There is a MOU With BCARES for repeater use.,,"Summer Tue at 19:30P, Winter 19:00.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.91,-0.6,141.3,WA0OQA,Garden City,KS,OPEN,A,206.2,E,,146.91,146.31,141.3,141.3,Finney,On-Air,"Finney, Scott and Kearney counties.",Sand Hills ARC,Kansas Repeater Council,,,,E-power.,,,,,,"Full-time to  
        146.70000 (WA0OQA) at Scott City, KS .",,,,48588,Linked full time to Scott City 146.700 and Lakin 146.985 repeaters.,,Tue at 20:30.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.325,-0.6,100,KB5ITS,"Mancos, Menefee Mountain",CO,OPEN,,206.4,W,,145.325,144.725,100,,Montezuma,On-Air,Wide area.,,CCARC,,,,E-power.,,http://www.sjcham.com,,,,,,,,,Full time to the San Juan Connection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.65,5,88.5,N5LTZ,Canyon,TX,OPEN,,206.7,SE,,443.65,448.65,88.5,,Randall,On-Air,,,TVHFS,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.075,5,100,W5NES,Mountainair,NM,OPEN,,207.4,SSW,,444.075,449.075,100,,Torrance,On-Air,"Excellent coverage in Albuquerque, up to Santa Fe.",W5NES,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.01,-1,131.8,KB5ITS,Farmington,NM,OPEN,,207.5,W,,53.01,52.01,131.8,,San Juan,On-Air,,KB5ITS,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,0.6,100,KB5ITS,Farmington,NM,OPEN,,207.5,W,,147,147.6,100,,San Juan,On-Air,,,NMFCC,,,,"Autopatch, e-power.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.85,-0.6,100,K5WXI,Farmington,NM,OPEN,,207.5,W,,146.85,146.25,100,100,San Juan,On-Air,,Totah ARC,NMFCC,,,,Closed autopatch.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,100,KB5ITS,Farmington,NM,OPEN,,207.5,W,,146.76,146.16,100,100,San Juan,On-Air,,,NMFCC,,,,"Closed autopatch, e-power.",,http://www.sjcham.com,,,,Full-time to the  San Juan Connection System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,-5,100,K5WY,Farmington,NM,OPEN,,207.5,W,,449,444,100,,San Juan,,,K5WY,NMFCC,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.15,5,,KF5VBF,Farmington,NM,OPEN,,207.6,W,,444.15,449.15,,,San Juan,On-Air,,San Juan County,,,,,DV only,,,,KF5VBF (B) Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.325,5,CC1,N5UBJ,Farmington,NM,OPEN,,207.6,W,,442.325,447.325,,,San Juan,On-Air,,,NMFCC,,,,AZ-TRBONET,,http://www.aztrbonet.com/MinimalNetwatch,,,,,,,,,,,,,,1,,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Worldwide  1  1  PTT    North America  1  3  PTT    English  1  13  Full-Time      2    Full-Time    Europe  2  2  Full-Time    TAC 310  2  310  PTT    DCI Bridge  2  3100  PTT    Southwest USA  2  3176  PTT  
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,,,,,,1,1,,,,,AZ-TrboNet,,,1,2,2,,,,2,2,,,,,,,,,,,,,,,
1291.7,-20,,KF5VBF,"Farmington, Farmington Bluffs",NM,CLOSED,,208.2,W,,1291.7,1271.7,,,San Juan,On-Air,,San Juan County,NMFCC,,,,DV only,,,,KF5VBF (A) Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.7375,-5,CC6,N5UBJ,"Mancos, Caviness Mountain",CO,OPEN,,208.7,W,,446.7375,441.7375,,,Montezuma,On-Air,,RMHAM,CCARC,,,,,,http://www.rmham.org,,,,,,,,,Talkgroup 700 TS 1 Talkgroup 719 TS 2,,,,,6,,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Colorado  1  700      Southern Colorado  1  719    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.15,-5,136.5,K0VQ,"Carbondale, Missouri Heights",CO,OPEN,E,210,NW,,447.15,442.15,136.5,,Garfield,On-Air,,,,,,,,,,,,,,,8150,,,"Please contact Tracy, K0VQ, by email or on-the-air prior to attempting to use this node to obtain codes for specific questions and to make sure that proper protocol is followed. Please DO NOT just key up and start issuing DTMF codes, connecting to reflectors, etc., without guidance.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.13125,-0.6,CC14,KD5ROK,"Borger, NW Well Field",TX,OPEN,,211.2,SE,,,"a 
          The downlink frequency has been calculated based on the band plan. If the frequency is incorrect, please update the downlink record.",,,Hutchinson,On-Air,45,,,,,,TS1 AMA-WIRES-X,,,,,,,Brandmister,,,,,,,,,14,,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Amarillo WIRES-X  1  31485  Full-Time    Local/Cluster  2  2  Full-Time    Texas  2  3148  Full-Time  
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,,,,,,,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,1
146.64,-0.6,88.5,K5IS,Perryton,TX,OPEN,,211.4,SE,,146.64,146.04,88.5,,Ochiltree,,,,TVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.18,0.6,,WK0DX,Plains,KS,OPEN,,212.5,ESE,,147.18,147.78,,,Meade,On-Air,Local,WK0DX,Kansas Repeater Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.7,-0.6,141.3,WA0OQA,Scott City,KS,OPEN,A,212.6,E,,146.7,146.1,141.3,141.3,Scott,On-Air,"Scott, Finney and Kearny counties",Sand Hills ARC,Kansas Repeater Council,,,Open ↑ / Open ↓,E-power.,Yes; analog capable.,,,,,"Full-time to  
        146.91000 (WA0OQA) at Garden City, KS .",,,,48589,Comet GP-6 @ 125'.,DM98,Tue at 20:30.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.5,5,141.3,K0ECT,"Garden City, Tennis",KS,OPEN,I,213.7,E,,442.5,447.5,141.3,141.3,Finney,On-Air,,SKECT,Kansas Repeater Council,,,,E-power.,,http://skect.org/default.aspx,,,,Full-time to the  SKECT System .,,,3885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.7,-0.6,100,KC5OUR,Belen,NM,OPEN,,214.9,SW,,146.7,146.1,100,,Valencia,On-Air,,Valencia Co Amateur Radio Association,,,,,E-power.,Yes; analog capable.,,,,,,,,,,,,VCARA: Wed at 20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.5,5,141.3,WK0DX,Plains,KS,OPEN,,215.1,ESE,,443.5,448.5,141.3,,Meade,On-Air,Wide Area,WK0DX,Kansas Repeater Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.95,5,100,W0MI,"Scott City, K-Link",KS,OPEN,I,215.2,E,,444.95,449.95,100,100,Scott,On-Air,Click for coverage map.  35 mi radius.,SHARC,,,,,"Linked to K-Link Repeater Network 
IRLP node 7356.",,http://ks0lnk.net,,,,Full-time to the  K-Link System .,,,7356,,"IRLP direct dial, 73 to disconnect. 
Please return to 9335 when finished.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.39,0.6,107.2,K0SNO,"Carbondale, Four Mile Ridge",CO,OPEN,,216.9,NW,,147.39,147.99,107.2,,Garfield,On-Air,"Rifle, Carbondale, El Jebel, Glenwood Springs, Basalt and Aspen.",Roaring Fork Amateur Repeater Cooperative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.725,-5,179.9,K0ELK,"Carbondale, Four Mile Ridge",CO,OPEN,IA,216.9,NW,,449.725,444.725,179.9,,Garfield,On-Air,Wide area.,Roaring Fork Amateur Repeater Cooperative (RFARC),CCARC,,,,EchoLink.,,,,,,,,,3722,28434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.95,5,100,KE5FYL,"Grants, La Mosca Peak",NM,OPEN,,217.5,SW,,444.95,449.95,,,Bernalillo,On-Air,Wide area.,Cibola County Amateur Radio Club,NMFCC,,,23,,,,,,,"Full-time to  
        147.18000 (KE5FYL) at Grants, NM .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.98,-0.6,141.3,NM5EM,"Grants, Mt Taylor",NM,OPEN,,217.6,SW,,146.98,146.38,141.3,141.3,Cibola,On-Air,,New Mexico Emergency Management Association Amateur Radio Club,,,,,,Yes; analog capable.,,,,,,,,,,Located inside the state of NM radio building.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.94,-0.6,100,WB5EKP,"Grants,  Mt Taylor",NM,OPEN,,218.6,SW,,146.94,146.34,100,,Cibola,On-Air,Wide area.,Upper Rio FM Society,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.39,0.6,,N5AKN,Forgan,OK,OPEN,,219.2,ESE,,147.39,147.99,,,Beaver,,70,N5AKN,ORSI,,,,WX.,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
