Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,Downlink Tone,County,Op Status,Sponsor,Coordination,Last update,Coverage,Web links,Links,Nets,DMR Enabled,Color Code,Wide Network,Affiliate,Notes,Features,Talkgroups,Colorado,Southern Colorado,Talkgroup Network,Worldwide,North America,English,Europe,TAC 310,DCI Bridge,Southwest USA,D-STAR Enabled,Node,Sources,EchoLink,AllStar,On-air,IRLP,Grid,Commands,P25 Digital Enabled,NAC,Default Reflector,Mixed-Mode,YSF Digital Enabled,DG-ID,Location Photo,Feed,Denver Regional,Northern Colorado,Local/Cluster,Local Network,WIRES-X,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Data,DMRX 1,Utah Statewide 2,TAC 311,USA,Utah,Mountain Reg USA,PA (PA-525),Hytera USA,SNARS,Parrott,Audio Test,All TG's Off,All TG's On
447.475,-5,107.2,NX0G,Colorado Springs,CO,OPEN,,198.2,NE,,447.475,442.475,107.2,,El Paso,,Mountain ARC (MARC),CCARC,,,,"Full-time to  
        146.68500 (NX0G) at Lake George, Badger Mountain, CO .
 


Full-time to  
        146.82000 (NX0G) at Woodland Park, CO .
 


Full-time to  
        448.65000 (NX0G) at Woodland Park, CO .
 


Full-time to  
        147.01500 (NX0G) at Cripple Creek, CO .",MARC/PCRC: Tue at 1930.,,,,,,"Closed autopatch, e-power.",,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.025,-5,123,KF0WF,Colorado Springs,CO,OPEN,,198.2,NE,,447.025,442.025,123,,El Paso,Off-Air,Colorado Springs ARA,CCARC,,,,,,,,,,,"Closed autopatch, e-power, linked, remote base.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.55,-5,123,WA6IFI,Colorado Springs,CO,OPEN,,198.2,NE,,447.55,442.55,123,,El Paso,On-Air,WA6IFI,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.14,0.6,88.5,K7SDC,"Castle Dale, Cedar Mountain",UT,OPEN,EI,198.2,NW,,147.14,147.74,88.5,,Emery,On-Air,Sinbad Desert ARC,UVHFS,,"Wide area: Price on the west to Green River, Utah toward the south, bounded by the Bookcliffs on the north and east.",http://sdarc.us/repeaters/cedar.html,Full-time to the  Sinbad Desert (SDARC) System .,,,,,,7,"Closed autopatch, remote base.",,,,,,,,,,,,,,,64264,,,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.8,-25,D116,W0MOG,Colorado Springs,CO,OPEN,,198.2,NE,,927.8,902.8,D116,,Teller,On-Air,,CCARC,,,,"Full-time to  
        448.60000 (W0MOG) at Colorado Springs, CO .",,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.35,-5,151.4,K0IRP,Colorado Springs,CO,OPEN,,198.2,NE,,447.35,442.35,151.4,,El Paso,On-Air,GGARC,CCARC,,,,,,,,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.075,-5,,K7YI,"Price, Cedar Mountain",UT,OPEN,,198.2,NW,,448.075,443.075,,,Carbon,Off-Air,Sinbad Desert Amateur Radio Club,,,,,,,,,,,,,,,,,,,,,,,,,K7YI (B),"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.3,-5,100,AA0L,Colorado Springs,CO,OPEN,,198.2,NE,,448.3,443.3,100,,El Paso,On-Air,AA0L,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.125,-5,100,K7YI,"Castle Dale, Cedar Mountain",UT,CLOSED,,198.2,NW,,447.125,442.125,100,,Emery,,San Rafael Cactus Assoc,UVHFS,,"Wide area: This covers (approximately) from Price on the west to Green River, Utah toward the south, bounded by the Bookcliffs on the north and east.",,,,,,,Cactus-Intertie,,7,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.6,-5,114.8,W0MOG,Colorado Springs,CO,OPEN,,198.2,NE,,448.6,443.6,114.8,,El Paso,,W0MOG,CCARC,,,,"Full-time to  
        927.80000 (W0MOG) at Colorado Springs, CO .",,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.85,-0.6,103.5,W0RSH,Colorado Springs,CO,OPEN,,198.4,NE,,146.85,146.25,103.5,,El Paso,On-Air,W0RSH,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.27,0.6,,,Colorado Springs,CO,OPEN,,198.4,NE,,147.27,147.87,,,El Paso,On-Air,TRA,,,,,,,,,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.39,0.6,103.5,W0MOG,Colorado Springs,CO,OPEN,,198.4,NE,,147.39,147.99,103.5,,El Paso,On-Air,W0MOG,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.91,-0.6,151.4,K0IRP,Colorado Springs,CO,OPEN,,198.4,NE,,146.91,146.31,151.4,151.4,El Paso,On-Air,GGARC,CCARC,,,,,,,,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.06,0.6,67,K5FIQ,"Clines Corners, Tapia Mesa",NM,OPEN,,198.6,SE,,147.06,147.66,67,,San Miguel,On-Air,Upper Rio FM Society,NMFCC,,,,"Full-time to  
        146.90000 (K5FIQ) at Albuquerque, Op Ctr, NM .",,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.135,0.6,100,AA0L,Colorado Springs,CO,OPEN,,199.4,E,,147.135,147.735,100,,El Paso,On-Air,AA0L,CCARC,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.2625,-5,CC7,N0SZ,"Rangely, Cathedral Bluffs",CO,OPEN,,200.6,NNW,,445.2625,440.2625,,,Rio Blanco,On-Air,RMHAM,,,,https://www.rmham.org,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.72,-1.6,103.5,W0MOG,Colorado springs,CO,OPEN,,201.6,NE,,224.72,223.12,103.5,103.5,El Paso,On-Air,w0mog,,,Local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.225,0.6,107.2,W0CRA,"Larkspur, Westcreek",CO,OPEN,EI,202.7,NE,,147.225,147.825,107.2,107.2,Douglas,On-Air,Colorado Repeater Association (CRA),CCARC,,Wide area,Colorado Repeater Association,"Full-time to  
        145.16000 (W0CRA) at Colorado Springs, Cheyenne Mountain, CO .
 


Full-time to  
        224.98000 (W0CRA) at Conifer, Conifer Mountain, CO .
 


Full-time to  
        145.46000 (W0CRA) at Boulder, Eldorado Mountain, CO .","CRA Net, Sunday 9AM",,,,CRA VHF Link System,,Closed autopatch,,,,,,,,,,,,,,,347086,,,3990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.425,-5,107.2,W0CRA,"Larkspur, Westcreek",CO,OPEN,,202.7,NE,,448.425,443.425,107.2,107.2,Douglas,On-Air,Colorado Repeater Association (CRA),,,Wide area,http://www.w0cra.org,"Full-time to  
        147.10500 (WA0DE) at Simla, CO .",,,,,ARESDEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.975,-5,100,K0JSC,"Larkspur, Westcreek",CO,OPEN,,202.7,NE,,449.975,444.975,100,100,Douglas,On-Air,K0JSC,CCARC,,,The Fun Machine,Full-time to the  The Fun Machine System .,,,,,The Fun Machine,"Can be linked to Allstar, Echolink and others by a Sysop",Simulcast and Voted with Cedarwood and Methodist.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.525,-5,146.2,N0ESQ,"Castle Rock, Devils Head (Pike National Forest)",CO,OPEN,,203.5,NE,,447.525,442.525,146.2,146.2,Douglas,On-Air,EmComm Colorado,CCARC,,"Denver metro north to the Wyoming border. Back country including Bailey, Deckers, Woodland Park. Severe null due east due to Devils Head Peak.",,,,,,,Colorado ARES,"This is not a ragchew machine. Traffic is limited to ARES, RACES and EmComm administrative, exercise, public service and disaster response.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.925,-5,CC7,N0ESQ,"Castle Rock, Devils Head",CO,OPEN,,203.5,NE,,446.925,441.925,,,Douglas,On-Air,,CCARC,,,Rocky Mountain Ham Radio,Full-time to the  Colorado TRBO System .,,,7,,,See the website for programming info.,,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Southern Colorado  1  719      Denver Regional  2  720    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
145.19,-0.6,131.8,N0XLF,"Palmer Lake, Monument Hill",CO,OPEN,E,205.5,NE,,145.19,144.59,131.8,131.8,Douglas,On-Air,N0OBA Owner,,,Wide area coverage at 8300,,,Tri Lakes Net: Mon at 19:30 (except third Monday of the month which is the regular radio club meeting).,,,,,,,,,,,,,,,,,,,,,10079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.725,-5,100,K0NR,"Monument, Monument Hill",CO,OPEN,,206,NE,,447.725,442.725,100,100,El Paso,On-Air,K0NR,CCARC,,Local.,http://www.k0nr.com/wordpress/k0nr-repeater/,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.12,0.6,88.5,N0ARA,"Critchell, Critchell Mountain",CO,OPEN,,206.5,NE,,147.12,147.72,88.5,88.5,Jefferson,On-Air,Aurora Repeater Association,CCARC,,Denver metro and east.,http://www.n0ara.org,,,,,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.05,-1.7,107.2,W0CRA,"Conifer, Conifer Mountain",CO,OPEN,,206.5,NE,,53.05,51.35,107.2,107.2,Jefferson,Off-Air,Colorado Repeater Association (CRA),CCARC,,"Wide area: Cheyenne, Wyoming, to the north, Pueblo to the south, beyond Limon to the east and South Park to the southwest.",,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.68,-0.6,,KA7ARZ,Holbrook,AZ,OPEN,,207.5,SW,,146.68,146.08,,,Navajo,On-Air,Kachina Amateur Radio Club,ARCA,,30,Kachina Amateur Radio Club,,,,,,,,,,,,,,,,,,,,,,,,,,,DM44wv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.075,0.6,88.5,KB0VJJ,"Kremmling, Santoy Peak",CO,OPEN,,208.5,NNE,,147.075,147.675,88.5,123,Grand,On-Air,Colorado Connection,CCARC,,Flattops Wilderness Area well and can even be worked from the Front Range in some locations. Coverage at the east end of Glenwood Canyon to Eagle is available in some spots along I-70.  Map,,Full-time to the  Colorado Connection System .,"Colorado Traffic Net: Daily at 19:30. 
Colorado Connection Net (all welcome): Thu at 20:00. 
Statewide ARES: Sun at 20:00.",,,,,Part of the Colorado Connection system of Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1287.9,-20,CSQ,W0CRA,"Conifer, Conifer Mountain",CO,OPEN,,208.6,NE,,1287.9,1267.9,CSQ,,Jefferson,Off-Air,Colorado Repeater Association (CRA),CCARC,,Fort Collins to Colorado Springs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.15,-5,107.2,W0CRA,"Conifer, Conifer Mountain",CO,OPEN,,208.6,NE,,447.15,442.15,107.2,107.2,Jefferson,Off-Air,Colorado Repeater Association (CRA),CCARC,,Wide area: Denver.,,,,,,,,,"Closed autopatch, e-power.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.98,-1.6,107.2,W0CRA,"Conifer, Conifer Mountain",CO,OPEN,EI,208.6,NE,,224.98,223.38,107.2,107.2,Jefferson,Off-Air,Colorado Repeater Association,CCARC,,Wide area. Denver.,,"Full-time to  
        145.16000 (W0CRA) at Colorado Springs, Cheyenne Mountain, CO .
 


Full-time to  
        147.22500 (W0CRA) at Larkspur, Westcreek, CO .",,,,,,,"Closed autopatch, e-power.",,,,,,,,,,,,,,,347086,,,3990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.5,-5,88.5,N0OWY,"Conifer, Critchell Mountain",CO,OPEN,,210,NE,,447.5,442.5,88.5,88.5,Jefferson,On-Air,Aurora Repeater Association,CCARC,,Wide area.,,,,,,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.145,-0.6,107.2,W0CRA,"Idaho Springs, Squaw Mountain",CO,OPEN,,210.4,NE,,145.145,144.545,107.2,107.2,Clear Creek,On-Air,Colorado Repeater Assoc,CCARC,,Wide area. Denver metro.,http://www.w0cra.org/info/squaw.html#145145,,,,,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.675,-5,100,W0CFI,"Idaho Springs, Squaw Mountain",CO,OPEN,,210.4,NE,,448.675,443.675,100,100,Denver,On-Air,W0CFI,CCARC,,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.67,-0.6,100,KB0UDD,"Idaho Springs, Squaw Mountain",CO,OPEN,,210.4,NE,,146.67,146.07,100,100,Clear Creek,On-Air,Castle Rock Repeater Group,CCARC,,"North to Cheyenne, Wy - East to Limon, Co - South to Colorado Springs, Co and West to the Continental Divide.",,,CRRG/QCWA: Sun at 0930. Southern Metro LDS Ham Group: Sun at 1900. ARES23: Thu at 1930. ARES13: Sun at 2000.,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.9375,-5,CC7,N0SZ,"Idaho Springs, Squaw Mountain",CO,OPEN,,210.4,NE,,446.9375,441.9375,,,Clear Creek,On-Air,Rocky Mountain Ham Radio,CCARC,,,Rocky Mountain Ham Radio,Full-time to the  Colorado TRBO System .,,,7,,,See the website for programming information.,,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Colorado  1  700  Full-Time    Southern Colorado  2  719  Full-Time    Denver Regional  2  720  Full-Time    Northern Colorado  2  721  Full-Time  
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",1,2,RMHAM,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,
449.35,-5,100,W0TX,"Idaho Springs, Squaw Mountain",CO,OPEN,E,210.4,NE,,449.35,444.35,100,100,Clear Creek,On-Air,Denver Radio Club,CCARC,,Wide area.,DRC Repeaters,,,,,,,,11,,,,,,,,,,,,,,,4140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.575,-5,107.2,W0CRA,"Idaho Springs, Squaw Mountain",CO,OPEN,EI,210.4,NE,,447.575,442.575,107.2,107.2,Clear Creek,On-Air,Colorado Repeater Association (CRA),CCARC,,Wide area: Denver metro.,http://www.w0cra.org,,,,,,,,,,,,,,,,,,,,,,,347088,,,3291,,Member-only IRLP and Echolink node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.94,-0.6,103.5,W0WYX,"Idaho Springs, Squaw Mountain",CO,OPEN,,210.4,NE,,146.94,146.34,103.5,103.5,Clear Creek,On-Air,Rocky Mtn Radio League,CCARC,,"Wide area: west to the Continental Divide, south to Colorado Springs, east to Limon, and north to Cheyenne.",Repeater,"Linkable to  
        449.82500 (W0WYX) at Broomfield, CO .
 


Linkable to  
        449.45000 (K1DUN) at Idaho Springs, Squaw Mountain, CO .","Colorado WX: Daily at 06:30. 
RMRL: Mod at 20:30. 
Astronomy: Tue at 19:00. 
Amateur Radio Events: Tue at 20:00.",,,,,,11,,,,,,,,,,,,,,,,,,,,Autopatch: 911* / Off 0*.,,,,,,,,Listen Live,,,,,,,,,,,,,,,,,,,,,,,,
449.45,-5,103.5,K1DUN,"Idaho Springs, Squaw Mountain",CO,OPEN,,210.4,NE,,449.45,444.45,103.5,127.3,Clear Creek,On-Air,Rocky Mountain Radio League,CCARC,,"Wide area: West to the Continental Divide, south to
Colorado Springs, east to Limon, and north to Cheyenne.",Repeater,,RMRL: Mon at 20:30.,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.49,-0.6,100,W0TX,"Idaho Springs, Centennial Cone",CO,OPEN,,210.4,NE,,145.49,144.89,100,100,Jefferson,On-Air,"KB0VIU,  Denver Radio Club",CCARC,,,DRC Repeaters,"Full-time to  
        448.62500 (W0TX) at Golden, Centennial Cone, CO .",DRC: Sun at 20:30.,,,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.225,-5,141.3,N0SZ,"Idaho Springs, Squaw Mountain",CO,OPEN,,210.4,NE,,448.225,443.225,141.3,141.3,Clear Creek,On-Air,Rocky Mountain Ham Radio,CCARC,,,,,,,,,,,E-power(gen).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.3,0.6,103.5,N0PYY,"Evergreen, Squaw Mountain",CO,OPEN,,210.5,NE,,147.3,147.9,103.5,103.5,Clear Creek,On-Air,Denver PD EEB,CCARC,,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,-5,136.5,WR0AEN,"Idaho Springs, Squaw Mountain",CO,OPEN,,210.5,NE,,449,444,136.5,136.5,Clear Creek,On-Air,CARN,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.32,0.6,88.5,K7SDC,"Sunnyside, Bruin Point",UT,OPEN,EI,210.7,NW,,147.32,147.92,88.5,,Carbon,On-Air,Sinbad Desert ARC,UVHFS,,"Wide area: Roosevelt, Duchesne, near Vernal, and Price, with spotty coverage from Price down to I-70 on US-6 and US-10. 50 mi radius.",http://sdarc.us/repeaters/bruin.html,,,,,,,110,Remote base.,,,,,,,,,,,,,,,64264,,,3270,DM49tp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.05,-5,88.5,K7SDC,"Sunnyside, Bruin Point",UT,OPEN,EI,210.7,NW,,449.05,444.05,88.5,,Carbon,On-Air,Sinbad Desert ARC,UVHFS,,"Wide area: Roosevelt, Duchesne, near Vernal, and Price, with spotty coverage from Price down to I-70 on US-6 and US-10.",http://sdarc.us/repeaters/bruin.html,,,,,,,,Remote base.,,,,,,,,,,,,,,,64264,,,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.175,-0.6,,WX7Y,"Sunny Side, Bruin Peak",UT,OPEN,,211.2,NW,,145.175,144.575,,,Carbon,On-Air,SDARC,,,Eastern Utah,,,,,,,Sinbad Desert A.R.C.,,,,,,,,,,,,,,,,,,,,,,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.075,5,100,W5NES,Mountainair,NM,OPEN,,211.3,SSE,,444.075,449.075,100,,Torrance,On-Air,W5NES,NMFCC,,"Excellent coverage in Albuquerque, up to Santa Fe.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.2,-5,151.4,,Falcon,CO,OPEN,,211.5,,,447.2,442.2,,,El Paso,Testing,GGARC,,,"Falcon, Black Forest, Peyton Areas",,,,,,,Garden of the Gods Amateur Radio Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,
449.9,-5,136.5,W7BAR,"Vernal, Uintah County EOC",UT,OPEN,I,211.7,NNW,,449.9,444.9,136.5,,Uintah,,Borderline Amateur Radio Club,,,"Vernal, Roosevelt, Duchesne and other Uintah basin communities.",,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,7705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.05,-5,107.2,WG0N,"Idaho Springs, Squaw Mountain",CO,OPEN,,213.1,NE,,449.05,444.05,107.2,107.2,Denver,On-Air,WG0N,CCARC,,Wide area.,,,,,,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.285,0.6,88.5,KB0VJJ,"Winter Park, Winter Park",CO,OPEN,,213.6,NNE,,147.285,147.885,88.5,123,Grand,On-Air,Colorado Connection,CCARC,,,,Full-time to the  Colorado Connection System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.34,-0.6,103.5,KE4GUQ,Evergreen,CO,OPEN,I,213.9,NE,,145.34,144.74,103.5,127.3,Jefferson,On-Air,Rocky Mtn Radio League,CCARC,,Wide area.,Repeater,,,,,,,,E-power.,,,,,,,,,,,,,,,,,,3350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.175,-0.6,CC1 D073,N0SZ,"Evergreen, Lower Squaw Mountain",CO,OPEN,,213.9,NE,,145.175,144.575,D073,D073,Clear Creek,Off-Air,Rocky Mountain Ham Radio,CCARC,,,Rocky Mountain Ham Radio,,,,1,,,Please check the status of this repeater by going to the web link.  This repeater is capable of being remotely mode/frequency steered for Colorado EmComm/ARES use.,,,,,,,,,,,,,,,,,,,,,,,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.6,-5,100,WB0TUB,"Centennial, Warren Mountain",CO,OPEN,EI,214.3,NE,,449.6,444.6,100,,Jefferson,On-Air,Denver Radio League,CCARC,,,DRL Repeaters,,,,,,,,,,,,,,,,,,,,,,,690473,,,3345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.85,-5,141.3,AC0KQ,"Evergreen, Saddleback Mountain",CO,OPEN,A,214.3,NE,,447.85,442.85,141.3,141.3,Clear Creek,On-Air,AC0KQ,CCARC,,Wide area at 9500',,,,,,,Rocky Mountain Ham Radio,,AllStar node repeater providing wide area coverage along the Front Range,,,,,,,,,,,,,,,,29571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.88,-0.6,100,WB0TUB,"Centennial, Warren Mountain",CO,OPEN,,214.3,NE,,146.88,146.28,100,,Jefferson,On-Air,Denver Radio League,CCARC,,Wide Area,DRL Repeaters,,,,,,,6,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.625,-5,100,KD0MDP,"Falcon, Black Forest",CO,OPEN,EIA,215.7,NE,,447.625,442.625,100,100,El Paso,On-Air,KD0MDP,,,,,Full-time to the  The Fun Machine System .,,,,,The Fun Machine,,Linked.,,,,,,,,,,,,,,,363976,28299,,7301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.45,-5,103.5,WA4CCC,Winter Park,CO,OPEN,,216.2,NNE,,447.45,442.45,103.5,,Grand,On-Air,W0IG,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.525,-5,CSQ,KE0SJ,"Golden, Centennial Cone",CO,OPEN,,218.8,NE,,449.525,444.525,CSQ,,Jefferson,On-Air,KE0SJ,CCARC,,,Intermountain Repeater Group,"Full-time to  
        145.28000 (KE0SJ) at Golden, Centennial Cone, CO .",,,,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.985,-0.6,100,K0FEZ,"Golden, Centennial Cone",CO,OPEN,I,218.8,NE,,146.985,146.385,100,100,Denver,On-Air,El Jebel RADOPS,CCARC,,,,,RADOPS: Sun at 19:00.,,,,,,E-power.,,,,,,,,,,,,,,,,,,3346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.64,-0.6,100,WB0TUB,"Golden, Centennial Cone",CO,OPEN,,218.8,NE,,146.64,146.04,100,,Jefferson,On-Air,Denver Radio League,CCARC,,"Wide area. 
   Repeater Coverage Map",DRL Repeaters,,,,,,,8,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.28,-0.6,100,KE0SJ,"Golden, Centennial Cone",CO,OPEN,,218.8,NE,,145.28,144.68,100,,Jefferson,On-Air,,CCARC,,Wide area.,Intermountain Repeater Group,"Full-time to  
        449.52500 (KE0SJ) at Golden, Centennial Cone, CO .",Sun at 19:30. Everyone welcome.,,,,,"PL is usually off, allowing use by older transceivers.","Closed autopatch, e-power, linked.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.625,-5,100,W0TX,"Golden, Centennial Cone",CO,OPEN,,218.8,NE,,448.625,443.625,100,100,Jefferson,On-Air,Denver Radio Club,CCARC,,Denver metro area.,DRC Repeaters,"Full-time to  
        145.49000 (W0TX) at Idaho Springs, Centennial Cone, CO .",DRC: Sun at 20:30.,,,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.7875,-5,CC1,W0TX,"Denver, Centennial Cone",CO,OPEN,,219.2,NE,,446.7875,441.7875,,,Jefferson,On-Air,Denver Radio Club,CCARC,,,http://www.w0tx.org/,,,,1,,Brandmeister Network,,,,,,,,,,,,,,,,,,,,,,"Any Brandmeister talk group is available on time slot 1, too many to list here, see website. https://dmrx.net/files/US_BM_User_Guide.pdf.  TG's are PTT enabled and will timeout after 15 minutes of inactivity.  Time Slot 2 Talk Group 310805 is local repeater only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.8375,-25.8,D205,KI0HC,"Golden, Centennial Cone",CO,OPEN,A,219.3,NE,,927.8375,902.025,,,Jefferson,On-Air,,CCARC,,Great coverage of the Denver area and I-76 East to Atwood MM112. I-70 East to Agate MM340. West to Idaho Springs MM240. And I-25 from Larkspur MM172 to Longmont MM240 depending on the hills.,,,,,,,,The offset is -25.8125,,,,,,,,,,,,,,,,,45770,,,,,,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
