Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Web links,Coordination,Last update,Coverage,Sponsor,Features,Links,Downlink Tone,IRLP,Notes,Nets,Affiliate,Grid,AllStar,DMR Enabled,Color Code,Wide Network,On-air,Talkgroups,Colorado,Southern Colorado,EchoLink,Commands,Talkgroup Network,Worldwide,North America,English,Europe,TAC 310,DCI Bridge,Southwest USA,D-STAR Enabled,Node,Sources,Denver Regional,Northern Colorado,Location Photo,Feed,YSF Digital Enabled,DG-ID,Mixed-Mode,Local/Cluster,P25 Digital Enabled,NAC,Default Reflector,Local Network,WIRES-X,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,N. Colorado,Worldwide English,Mountain Reg USA,Data,DMRX 1,Utah Statewide 2,TAC 311,USA,Utah,PA (PA-525),Hytera USA,SNARS,Parrott,Audio Test,All TG's Off,All TG's On
448.925,-5,131.8,W0LMA,Broomfield,CO,OPEN,,191,NE,yes,448.925,443.925,131.8,Boulder,On-Air,,CCARC,yes,,W0LMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.825,-5,103.5,W0WYX,Broomfield,CO,OPEN,,191,NE,yes,449.825,444.825,103.5,Boulder,On-Air,Repeater,CCARC,yes,Along the foothills and into Boulder where the 94 repeater is shadowed.,Rocky Mountain Radio League,6,,,,,"Colorado WX: Daily at 06:30. 
RMRL: Mod at 20:30. 
Astronomy: Tue at 19:00. 
Amateur Radio Events: Tue at 20:00.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283.8625,-20,,KC0DS,Boulder,CO,OPEN,,191.1,NE,yes,1283.8625,1263.8625,,Boulder,On-Air,,CCARC,yes,20,Boulder County ARES,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,yes,KC0DS (A) Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.3875,-0.6,,KC0DS,Boulder,CO,OPEN,,191.1,NE,yes,145.3875,144.7875,,Boulder,On-Air,http://bouldercountyares.org/technical/d-star,CCARC,yes,20,Boulder County ARES,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,yes,KC0DS (C),"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.95,5,100,KE5FYL,"Grants, La Mosca Peak",NM,OPEN,,191.4,S,yes,444.95,449.95,,Bernalillo,On-Air,,NMFCC,yes,Wide area.,Cibola County Amateur Radio Club,,"Full-time to  
        147.18000 (KE5FYL) at Grants, NM .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.98,-0.6,141.3,NM5EM,"Grants, Mt Taylor",NM,OPEN,,191.5,S,yes,146.98,146.38,141.3,Cibola,On-Air,,,yes,,New Mexico Emergency Management Association Amateur Radio Club,,,141.3,,Located inside the state of NM radio building.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.73,-0.6,91.5,K0DK,Boulder,CO,OPEN,E,191.7,NE,yes,146.73,146.13,91.5,Boulder,Off-Air,http://www.ked-wireless.com/products1.htm,CCARC,yes,Local,BARC,12,,91.5,,,,,DN70jb,,,,,,,,,115482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.4,-0.8,100,KB0UDD,"Aurora, Smoky Hill",CO,OPEN,,192,NE,yes,145.4,144.6,100,Arapahoe,On-Air,,CCARC,yes,Greater Denver area.,Castle Rock Repeater Group,"Autopatch, e-power.","Full-time to  
        448.50000 (KB0UDD) at Aurora, Smokey Hill, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.19,-0.6,151.4,N0OBA,Aurora,CO,OPEN,E,192.1,NE,yes,145.19,144.59,151.4,Arapahoe,On-Air,,,yes,"Aurora, Littleton, Denver, Morrison, North Colorado Springs to as far as Ft. Collins.",N0OBA,Autopatch (please contact trustee).,,131.8,,"Please note the PL's! Do not TSQ unless your radio can do split PL's. Otherwise you will not here the system. Regards, Scott","""Tri Lakes Net"" This net is held every Monday at 7:30pm local (except on the third Monday of the month when we have our regular radio club meeting.)",,,,,,,,,,,10079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.94,-0.6,100,WB5EKP,"Grants,  Mt Taylor",NM,OPEN,,192.4,S,yes,146.94,146.34,100,Cibola,On-Air,,,yes,Wide area.,Upper Rio FM Society,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.15,-5,136.5,WR0AEN,Aurora,CO,OPEN,,192.5,NE,yes,449.15,444.15,,Arapahoe,On-Air,,CCARC,yes,,Colorado Amateur Repeater Network (CARN),,,,,,,,,,,,,,,,,,,,,,,,,,,yes,WR0AEN (B),"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.275,-5,156.7,W0BG,Aurora,CO,OPEN,,192.9,NE,yes,448.275,443.275,156.7,Arapahoe,On-Air,,CCARC,yes,,W0BG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.4,-5,94.8,N0ZUQ,Aurora,CO,OPEN,,192.9,NE,yes,448.4,443.4,94.8,Arapahoe,On-Air,,CCARC,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.825,-5,,WN7ANT,Aurora,CO,OPEN,W,192.9,NE,yes,448.825,443.825,,Arapahoe,On-Air,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,30584,,,,,,,,,,,,,,,,,,,,,
449.425,-5,D023,K0PWO,Centennial,CO,OPEN,A,192.9,NE,yes,449.425,444.425,D023,Arapahoe,Off-Air,,,yes,,K0PWO,,,D023,,Colorado SNP (Shared non-protected pair),,,,29791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.5,-5,100,KB0UDD,"Aurora, Smokey Hill",CO,OPEN,,193,NE,yes,448.5,443.5,100,Denver,On-Air,,CCARC,yes,Greater Denver area.,Castle Rock Repeater Group,E-power.,"Full-time to  
        145.40000 (KB0UDD) at Aurora, Smoky Hill, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.045,0.6,123,K0ML,Northglenn,CO,OPEN,,193.3,NE,yes,147.045,147.645,123,Adams,On-Air,,CCARC,yes,,Northglenn RA,E-power.,,CSQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.28,0.6,100,NM5ML,"Raton, Sierra Grande",NM,OPEN,,193.4,SE,yes,147.28,147.88,100,Colfax,On-Air,,NMFCC,yes,Wide area.,,8,Full-time to the  Mega-Link System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.16,-0.6,88.5,KB0VJJ,"Walden, Peterson Ridge",CO,OPEN,,194.1,NNE,yes,145.16,144.56,88.5,Jackson,On-Air,,CCARC,yes,"North Park, along with portions of I-80 from Laramie, Wyoming, to Rock Springs, Wyoming.",Colorado Connection,8,Full-time to the  Colorado Connection System .,123,,Part of the Colorado Connection system of repeaters.,"Central Colorado Traffic Net: Daily at 19:30. 
Colorado Connection Net (all welcome): Thu at 20:00. 
Statewide ARES: Sun at 20:00.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,100,W0IA,"Boulder, Gunbarrel Hill",CO,OPEN,,194.8,NE,yes,146.76,146.16,100,Boulder,On-Air,,CCARC,yes,Wide area.,Rocky Mtn VHF Soc,5,,,,"ARES primary repeater. 
 Voting Receivers:  
 
   
    RX Location    Tone    Pitch    PL  
   
   Gunbarrel  single beep  low  100.0 
   
   Lousville  single beep  low  100.0 
   
   Lyons  double beep  high followed by medium  100.0 
   
   Louisville #2  double beep  high followed by low  100.0",,Boulder County ARES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tone,single beep,single beep,double beep,double beep,,,,,,,,,,,,,,,,
147.26,0.6,67,NM5ML,"Pecos, Elk Mountain",NM,OPEN,,194.9,SE,yes,147.26,147.86,67,San Miguel,On-Air,,NMFCC,yes,Wide area.,,11,Full-time to the  Mega-Link System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.3,0.6,162.2,W5SF,"Las Vegas,  Elk Mountain",NM,OPEN,,194.9,SE,yes,147.3,147.9,162.2,San Miguel,On-Air,SFARC Repeaters,NMFCC,yes,Wide area.,Santa Fe ARC,"E-power, linked.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.64,-0.6,67,K5URR,"Grants, MW Ridge",NM,OPEN,,195.8,S,yes,146.64,146.04,67,Bernalillo,On-Air,http://www.urfmsi.org,NMFCC,yes,Wide Area,URFMSI,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.1,0.6,100,NM5RR,"Rio Rancho, Rainbow",NM,OPEN,A,196.8,SSE,yes,147.1,147.7,100,Sandoval,On-Air,http://www.nmscares.org,NMFCC,yes,,Sandoval Co ARES,"E-power, remote base, Linked to 443.100 and 147.080.","Full-time to  
        443.00000 (NM5RR) at Rio Rancho, Rainbow, NM .",100,,,,,,27749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,5,100,NM5RR,"Rio Rancho, Rainbow",NM,OPEN,A,196.8,SSE,yes,443,448,100,Sandoval,On-Air,http://www.nmscares.org,NMFCC,yes,Rio Rancho and parts of Santa Fe.,Sandoval Co ARES,E-power.,"Full-time to  
        147.10000 (NM5RR) at Rio Rancho, Rainbow, NM .",,,,,RACES.,,27750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.75,5,162.2,KC5IPK,Rio Rancho,NM,OPEN,EI,196.8,SSE,yes,442.75,447.75,162.2,Sandoval,On-Air,,NMFCC,yes,"Rio Rancho, Albuquerque, Corrales.",KC5IPK,E-power.,,,7855,,,,,,,,,,,,,214956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.8375,-25.8,100,KI0HC,Parker,CO,OPEN,,197.2,E,yes,927.8375,902.025,,Douglas,On-Air,,CCARC,yes,This repeater is east of parker so it covers up in the foothills. You can hilltop into Wyoming &amp; on I-80 west to MM323 The Abraham Lincoln Monument. South I-25 to Fountain MM125. The hills are your friends in the 900 world!,,,,,,"Offset is -25.8125 
In Nac 294 Out Nac 293",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,294,yes,,,,,,,,,,,,,,,,,,,,,,,
443.4,5,100,K5AKW,"Placitas, Sandia Peak",NM,OPEN,,197.6,SSE,yes,443.4,448.4,100,Sandoval,On-Air,http://sandiavista.net,NMFCC,yes,,Sandia Vista ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.35,5,100,WA5OLD,Rio Rancho,NM,OPEN,,198.6,SSE,yes,442.35,447.35,100,Sandoval,On-Air,,NMFCC,yes,,WA5OLD,Autopatch.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.66,-0.6,100,NM5ML,"Grants, Microwave Ridge",NM,OPEN,,198.9,S,yes,146.66,146.06,100,Cibola,On-Air,,NMFCC,yes,Wide area.,Mega-Link Rptr System,9,Full-time to the  Mega-Link System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.8,5,67,NM5ML,"Grants, La Mosca",NM,OPEN,,198.9,S,yes,444.8,449.8,67,Cibola,On-Air,,NMFCC,yes,Wide area,Mega Link Repeater System,Full time to the New Mexico MegaLink system,Full-time to the  Mega-Link System .,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.65,5,CC1,KE5FYL,"Grants, Rogers Rock",NM,OPEN,,198.9,S,yes,444.65,449.65,,Bernalillo,On-Air,,NMFCC,yes,Local,Cibola County Amateur Radio Club,,,,,,,,,,yes,1,,,,,,,,,,,,,,,,yes,KE5FYL (B) Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.18,0.6,100,KE5FYL,Grants,NM,OPEN,,198.9,S,yes,147.18,147.78,100,Cibola,On-Air,,NMFCC,yes,,Cibola County Amateur Radio Club,,"Full-time to  
        444.95000 (KE5FYL) at Grants, La Mosca Peak, NM .",100,,PL 100.0 must but placed on both RX &amp; TX to avoid hearing Digital Traffic noise. linked to 444.950 La Mosca peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.975,5,67,K5EMO,"Grants, 515 West High Street",NM,OPEN,,198.9,S,yes,444.975,449.975,67,Cibola,On-Air,,,yes,Local,Cibola County Emergency Manager,Linked to 147.980 NM5EM,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.15,-5,141.3,K0GUR,"Denver, Green Valley Ranch",CO,OPEN,EA,199.3,NE,yes,448.15,443.15,141.3,Denver,On-Air,k0jsc.com,CCARC,yes,"Small coverage of the East Denver area SW of DIA. 
   Repeater Coverage Map",K0GUR,E-power (batt).  2 meter and 70cm channel steerable remote bases.,Full-time to the  The Fun Machine System .,141.3,,Can be linked to various local repeater systems via the remote base(s). Echolink connects restricted. Email me to be added to the authorized list.  The system may be occupied in the Southern Colorado area for a formal net or ARES activity.,"APRS Net: Sun at 19:00. 
Region 5 District 2 ARES Net: Sun at 19:30. 
Statewide ARES Net: Sun at 20:00. 
Region 5 District 1 ARES Net: Mon at 19:00. 
RGARC Net: Wed at 19:00.",,DM79pt,29436,,,,,,,,24340,,,,,,,,,,,,,,,,Listen Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.08,0.6,100,NM5SC,"Placitas, La Madera",NM,OPEN,A,199.3,SSE,yes,147.08,147.68,100,Sandoval,On-Air,http://www.nmscares.org,NMFCC,yes,"Wide area: Sandia Mtns, Edgewood, Moriarty, Madrid, Golden.",Sandoval County ARES,"Linked, e-power.",,,,25,Sandoval County ARES: Mon at 19:30.,ARRL,,28176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.84,-0.6,107.2,N9PGQ,La Cueva,NM,OPEN,,199.3,SSE,yes,146.84,146.24,107.2,Santa Fe,,,NMFCC,yes,,N9PGQ,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.125,5,107.2,N9PGQ,La Cueva,NM,OPEN,,199.3,SSE,yes,442.125,447.125,107.2,Santa Fe,,,NMFCC,yes,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.8,-5,123,N0FH,Estes Park,CO,OPEN,EI,199.3,NE,yes,449.8,444.8,123,Larimer,On-Air,,CCARC,yes,,Estes Valley ARC,E-Power,"Full-time to  
        146.68500 (N0FH) at Estes Park, CO .",,7268,"Both Echolink and IRLP are open, IRLP connect is a four digit node number only and '73' to disconnect. Top of Hour time is announced from 0600 to 2200.",ARES D-10: Thu at 19:00.,,,,,,,,,,,625757,"The EchoLink node connects to both machines. The node is open (no passwords; touch tone only the the ' * ' character followed by a four, five, or six digit node number where you wish to connect). The disconnect is ' # '.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.2,-1,107.2,N9PGQ,La Cueva,NM,OPEN,,199.3,SSE,yes,53.2,52.2,107.2,Santa Fe,Off-Air,,NMFCC,yes,,N9PGQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.49,-0.6,136.5,W7BYU,"Myton, Flat Top",UT,OPEN,,200.2,NW,yes,145.49,144.89,136.5,Duchesne,On-Air,http://sdarc.us/repeaters/flat-top.html,UVHFS,yes,"Duchesne, UT area.",,E-power.,,,,5,,Sinbad Desert ARC (SDARC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.685,-0.6,123,N0FH,Estes Park,CO,OPEN,EI,200.5,NE,yes,146.685,146.085,123,Larimer,On-Air,,CCARC,yes,Estes Valley and east RMNP - some coverage E and SE (Loveland and Denver),Estes Valley ARC,E-power.,"Full-time to  
        449.80000 (N0FH) at Estes Park, CO .",,7268,"Both Echolink and IRLP are open, IRLP connect is a four digit node number only and '73' to disconnect. Top of Hour time is announced from 0600 to 2200.",ARES D-10: Thu at 19:00.,,,,,,,,,,,625757,"The EchoLink node connects to both machines. The node is open (no passwords; touch tone only the the ' * ' character followed by a four, five, or six digit node number where you wish to connect). The disconnect is ' # '.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.4,5,CC4,KG5SLG,"Rio Rancho, NM 528 and Corrales Rd",NM,OPEN,,200.7,SSE,yes,442.4,447.4,,Sandoval,On-Air,,NMFCC,yes,"Rio Rancho, Bernalillo,Albuquerque and plus Northeast heights of Albuquerque",,"Brandmeister, DMR CC 4, D-Star, Fusion",,,,Dmr color code 4,,,,,yes,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.2,5,CC1,N5QD,Corrales,NM,OPEN,,201.3,SSE,yes,443.2,448.2,,Sandoval,On-Air,http://brandmeister.network/?page=repeater&amp;id=313513,,yes,,,Brandmeister,,,,,,,,,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.7,5,100,K5CPU,"Rio Rancho, Intel Corp",NM,OPEN,,201.3,SSE,yes,444.7,449.7,100,Sandoval,On-Air,,NMFCC,yes,Albuquerque and vicinity,New Mexico Intel Emergency Amateur Service,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.3,-5,,K7GX,"Price, Wood Hill",UT,OPEN,EI,201.5,NW,yes,448.3,443.3,,Carbon,,,UVHFS,yes,,,,,,3270,,,,,,,,,Unknown,,,,64264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.2,0.6,88.5,K7GX,"Price, Wood Hill",UT,OPEN,EI,201.5,NW,yes,147.2,147.8,88.5,Carbon,On-Air,,UVHFS,yes,,,,,,3270,,,,,,,,,,,,,64264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.43,-0.6,88.5,W7CEU,"Price,  Wood Hill",UT,OPEN,,201.6,NW,yes,145.43,144.83,88.5,Carbon,,,UVHFS,yes,Price.,,5,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.5,-1.6,88.5,W7CEU,"Price,  Wood Hill",UT,OPEN,,201.6,NW,yes,224.5,222.9,88.5,Carbon,,,UVHFS,yes,,College of Eastern Utah ARC,5,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.3,-5,88.5,W7CEU,"Price,  Wood Hill",UT,OPEN,,201.6,NW,yes,448.3,443.3,88.5,Carbon,,,UVHFS,yes,Price.,College of Eastern Utah ARC,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.525,-5,151.4,N0EPA,Longmont,CO,OPEN,E,202.3,NE,yes,448.525,443.525,151.4,Boulder,On-Air,,CCARC,yes,,N0EPA,,,,,,,,,,,,,,,,,223853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.37,-0.6,162.2,NM5HD,Rio Rancho,NM,OPEN,I,202.3,SSE,yes,145.37,144.77,162.2,Sandoval,On-Air,,,yes,,Adrian Miura,,,,7706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.27,0.6,100,W0ENO,Longmont,CO,OPEN,,202.3,NE,yes,147.27,147.87,100,Boulder,On-Air,http://w0eno.org/?q=node/11,CCARC,yes,Wide area: Northern Colorado.,Longmont ARC (LARC),"Closed autopatch, e-power, EchoLink.","Linkable to  
        448.80000 (W0ENO) at Longmont, CO .",100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.8,-5,88.5,W0ENO,Longmont,CO,OPEN,,202.3,NE,yes,448.8,443.8,88.5,Boulder,On-Air,,CCARC,yes,,Longmont ARC,30,"Linkable to  
        147.27000 (W0ENO) at Longmont, CO .",88.5,,,LARC: Sun at 20:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.65,5,CC1,NM5SH,Albuquerque,NM,OPEN,,204.5,SSE,yes,443.65,448.65,,Bernalillo,On-Air,NM5SH QSL.net,NMFCC,yes,Albuquerque Metro,NM5SH,Brandmeister,,,,,,,DM65pd,,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.7,-5,123,WX7Y,"Castle Dale, Horn Mountain",UT,OPEN,,204.5,WNW,yes,447.7,442.7,123,Emery,,,UVHFS,yes,Wide area.,,"Closed autopatch, 8,702'.",,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223.92,-1.6,88.5,WX7Y,"Huntington,  Skyline Dr",UT,OPEN,,204.5,WNW,yes,223.92,222.32,88.5,Emery,,,UVHFS,yes,"Wide area: Extreme southern end of Utah county (to the north) and the valley communities from Fairview and Nephi down to Salina, with coverage toward Delta.",,"Remote base, 8,702'.",,,,,,Sinbad Desert ARC,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.06,0.6,88.5,K7SDC,"Castle Dale, Horn Mountain",UT,OPEN,EI,204.5,WNW,yes,147.06,147.66,88.5,Emery,On-Air,http://sdarc.us/repeaters/horn.html,UVHFS,yes,"Wide area: Most of western Emery County including the towns of Castle Dale, Orangeville, Huntington, Cleveland, Ferron, and further east into the San Rafael desert. It also covers the towns of Sunnyside and East Carbon, UT.",Sinbad Desert ARC,"Closed autopatch, remote base.",Full-time to the  Sinbad Desert (SDARC) System .,,3270,8,,,DM49kf,,,,,,,,,64264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.625,-5,100,K7YI,"Castle Dale, Horn Mountain",UT,OPEN,,204.5,WNW,yes,447.625,442.625,100,Emery,On-Air,,UVHFS,yes,Wide area.,San Rafael Cactus Assoc,,,,,,,Cactus-Intertie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223.9,-1.6,,KB5UGU,Albuquerque,NM,OPEN,E,204.7,SSE,yes,223.9,222.3,,Bernalillo,On-Air,,,yes,,,"E-power (solar), Autopatch, Remote base.",,,,,,,,,,,,,,,,87120,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299.25,-20,,KF7YIX,"Torquerville, Hurricane Mesa",UT,OPEN,,205.2,WNW,yes,1299.25,1279.25,,Washington,On-Air,,UVHFS,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,KF7YIX (A) Gateway Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.75,5,100,WA6CCB,"Albuquerque, Sandia Peak",NM,CLOSED,,205.2,SSE,yes,443.75,448.75,100,Bernalillo,Off-Air,,NMFCC,yes,,"WA6CCB, K5RKE",,,,,,Bosque Youth Amateur Radio Net: M-F at 17:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.3,5,CC1,K5KRE,"Albuquerque, Sandia Crest",NM,OPEN,,205.4,SSE,yes,443.3,448.3,,Bernalillo,Testing,http://brandmeister.network/?page=repeater&amp;id=313510,NMFCC,yes,Wide area.,K5RKE,A Motorola SLR5700 on the BrandMeister worldwide network,,,,Timeslot 1 3135 (New Mexico) 31302 (MPRG 2) Timeslot 2 31301 (MPRG 1),,Mac Pass Repeater Group,,,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.7,-1,156.7,WB5IUZ,"Albuquerque, Sandia Crest",NM,OPEN,,205.4,SSE,yes,51.7,50.7,156.7,Bernalillo,Off-Air,,NMFCC,yes,,K5RKE,,,,,Off the air until spring 2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.48,-1.6,100,K6LIE,"Albuquerque, Northeast Heights area",NM,OPEN,I,205.6,SSE,yes,224.48,222.88,100,Bernalillo,On-Air,,NMFCC,yes,Entire Albuquerque Area,K6LIE,,,,3285,Moved to new location and added PL,,High Desert ARC of New Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.9,5,CC7,KA8JMW,"Albuquerque, Sandia Crest",NM,OPEN,,205.6,SSE,yes,442.9,447.9,,Bernalillo,On-Air,http://www.rmham.org/wordpress/mototrbo-radio-site-information,NMFCC,yes,,"Rocky Mountain Ham Radio, NM",,Full-time to the  Colorado TRBO System .,,,"Colorado Wide: CC 7, TS 1, TG 700 Colorado South: CC 7, TS 2, TG 719",,,,,yes,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.8,5,,W5MPZ,"Albuquerque, Sandia Crest",NM,OPEN,,205.8,SSE,yes,443.8,448.825,,Bernalillo,On-Air,,NMFCC,yes,Wide area;,Sandia National Laboratories ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,W5MPZ (B) Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
