Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,On-air,Coverage,Affiliate,Last update,Sponsor,Coordination,Web links,Downlink Tone,Op Status,Features,Links,IRLP,Commands,Notes,Nets,EchoLink,DMR Enabled,Color Code,Wide Network,AllStar,D-STAR Enabled,Node,Sources,Grid,Talkgroups,Colorado,Southern Colorado,Talkgroup Network,Denver Regional,Northern Colorado,Worldwide,North America,English,Europe,TAC 310,DCI Bridge,Southwest USA,Location Photo,Feed,Mixed-Mode,P25 Digital Enabled,NAC,Default Reflector,YSF Digital Enabled,DG-ID,Local Network,Local/Cluster,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,WIRES-X,Worldwide English,N. Colorado,Mountain Reg USA,Data,DMRX 1,Utah Statewide 2,TAC 311,USA,Utah,PA (PA-525),Hytera USA,SNARS,Parrott,Audio Test,All TG's Off,All TG's On,Wyoming,WyLOCAL,Local
145.235,-0.6,114.8,KB7SWR,Cheyenne,WY,OPEN,,238.9,NE,,145.235,144.635,114.8,Laramie,,Local: Cheyenne.,,,N7GT,WRCG,,,On-Air,,"Full-time to  
        448.15000 (KB7SWR) at Cheyenne, WY .",,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.105,0.6,114.8,KC7SNO,"Cheyenne, North Park",WY,OPEN,,238.9,NE,,147.105,147.705,114.8,Laramie,,,,,ShyWyArc,WRCG,,91.5,On-Air,,,,,,,,,,,,,,,DN71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.41,-0.6,D125,KE7GHK,"Salt Lake, Carrigan Ridge",UT,OPEN,,239.5,WNW,,145.41,144.81,D125,Salt Lake,Unknown,Salt Lake Valley communities from Salt Lake City to Draper.,,,,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.95,-5,CC15 151.4,KC7DHF,"Cheyenne, Old airport control tower",WY,OPEN,,239.5,NE,,448.95,443.95,151.4,Laramie,,Local,,,,WRCG,,151.4,On-Air,,,,,Brandmiester and analog.,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.25,-5,100,K7MRS,Salt Lake City,UT,OPEN,,239.9,NW,,447.25,442.25,100,Salt Lake,,Salt Lake Valley communities from Salt Lake City to Draper.,,,Salt Lake Co ARES,UVHFS,,,On-Air,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.625,-5,,WA7GIE,"Riverton, Flat Top",UT,CLOSED,,240,WNW,,448.625,443.625,,Salt Lake,,Wide area: Salt Lake Valley communities from Salt Lake City to Draper.,Cactus-Intertie,,Desert ARS,UVHFS,,,Off-Air,Remote base.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1298.75,-20,,KO7SLC,"Murray, Intermountain Med Ctr",UT,OPEN,,242.5,NW,,1298.75,1278.75,,Salt Lake,,Salt Lake County,ARRL,,Salt Lake County ARES,,http://www.slcoares.net/,,On-Air,"E-power, linked to 1298.180 (DV) High Speed Data.",,,,,146.7,,,,,,,KO7SLC (A) Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.95,-5,,KO7SLC,"Murray, Intermountain Med Ctr",UT,OPEN,,242.5,NW,,447.95,442.95,,Salt Lake,,Salt Lake county.,,,Salt Lake County ARES,,http://www.slcoares.net/,,On-Air,"E-power, linked to 1298.180 (DV) High Speed Data.","Full-time to  
        145.15000 (KO7SLC) at Murray, Intermountain Med Ctr, UT .",,,"No Internet or gateway functions available, yet.",146.7,,,,,,,KO7SLC (B) Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.15,-0.6,,KO7SLC,"Murray, Intermountain Med Ctr",UT,OPEN,,242.5,NW,,145.15,144.55,,Salt Lake,,Salt Lake County,ARRL,,Salt Lake County ARES,,http://www.slcoares.net/,,On-Air,"E-power, linked to 1298.180 (DV) High Speed Data.","Full-time to  
        447.95000 (KO7SLC) at Murray, Intermountain Med Ctr, UT .",,,,146.7,,,,,,,KO7SLC (C) Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.35,-0.6,100,NM7P,Murray,UT,OPEN,,242.6,NW,,145.35,144.75,100,Salt Lake,,,,,,UVHFS,,,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.3,-5,131.8,WB7GR,"Cheyenne, Chalk Bluffs",WY,OPEN,,242.6,NE,,449.3,444.3,,Laramie,,,,,WU7G,,,,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.25,-5,100,KE7LMG,"Murray, Intermountain Medical Center",UT,OPEN,,242.6,NW,,447.25,442.25,100,Salt Lake,Unknown,Wide area.,,,,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.575,-5,114.8,K7LNP,West Jordan,UT,OPEN,,242.8,WNW,,447.575,442.575,114.8,Salt Lake,Unknown,Salt Lake Valley communities from Salt Lake City to Draper.,,,,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.75,-5,100,WD7P,West Jordan,UT,OPEN,,242.9,WNW,,447.75,442.75,100,Salt Lake,Unknown,,,,,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.9375,-5,CC1,N6DVZ,West Jordan,UT,OPEN,,242.9,WNW,,447.9375,442.9375,,Salt Lake,,Greater Salt Lake Valley to Ogden,,,,UVHFS,http://www.dmr-utah.net,,On-Air,,,,,,,,,1,,,,,,,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Worldwide  1  1  PTT    North America  1  3      English  1  13  PTT    Data  1  100      DMRX 1  1  8001      Utah Statewide 2  1  13149      Local/Cluster  2  2      TAC 310  2  310  PTT    TAC 311  2  311  PTT    USA  2  1776  PTT    Utah  2  3149      Mountain Reg USA  2  3177      PA (PA-525)   2  3185  PTT    Hytera USA  2  4639  PTT    SNARS  2  6968  PTT    Parrott  2  9998  PTT    Audio Test  2  9999  PTT    All TG's Off  2  111111  PTT    All TG's On  2  222222  PTT  
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,,DMR-UTAH,,,1,1,1,,2,,,,,,,,,,,,2,,,,,,,,,2,1,1,1,2,2,2,2,2,2,2,2,2,2,,,
449.325,-5,114.8,N7UEO,Pleasant Grove,UT,OPEN,,242.9,WNW,,449.325,444.325,114.8,Utah,,Utah County from Alpine to Payson.,,,,UVHFS,,,On-Air,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.125,-5,100,N7HIW,Murray,UT,OPEN,,243.4,NW,,448.125,443.125,100,Salt Lake,Unknown,Salt Lake Valley communities from Salt Lake City to Draper.,,,,UVHFS,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.84,-0.6,,N7PCE,"Salt Lake City, Jordan Vly Hospital",UT,OPEN,,243.8,WNW,,146.84,146.24,,Salt Lake,,Salt Lake Valley communities from Salt Lake City to Draper.,,,Salt Lake Co ARES,UVHFS,,,On-Air,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.78,-1.6,100,KD0J,"Salt Lake City, Jordan Vly Hospital",UT,OPEN,,243.8,WNW,,224.78,223.18,100,Salt Lake,,Salt Lake Valley communities from Salt Lake City to Draper.,,,,UVHFS,,,On-Air,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.7,-5,100,KF7YXL,"South Salt Lake City, Fire Station 43",UT,OPEN,,243.8,NW,,447.7,442.7,100,Salt Lake,,,,,,UVHFS,,,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.74,-0.6,114.8,KD7NX,"Salt Lake City,  U of U Hospital",UT,OPEN,,244.3,NW,,146.74,146.14,114.8,Salt Lake,,Salt Lake Valley communities from Salt Lake City to Draper.,,,Mercury ARA,UVHFS,,,On-Air,4,,,,,MARA: Wed at 2100.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.1,-5,114.8,KD7NX,"Salt Lake City,  U of U Hospital",UT,OPEN,,244.3,NW,,448.1,443.1,114.8,Salt Lake,,Salt Lake Valley communities from Salt Lake City to Draper. Utah County from Alpine to Payson.,,,,UVHFS,,,On-Air,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.25,-5,118.8,N7HRC,"Herriman, High School",UT,OPEN,,244.5,WNW,,449.25,444.25,118.8,Salt Lake,,,,,Herriman Amateur Radio Club,UVHFS,,,On-Air,,,,,,Emergency Communications Net: Sun at 21:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.88,-0.6,88.5,KD0J,"Salt Lake City, SLCC",UT,OPEN,,245.1,NW,,146.88,146.28,88.5,Salt Lake,,"Salt Lake Valley communities from Salt Lake City to Draper. 
North Salt Lake to South Ogden.",,,Utah VHF Society,UVHFS,http://www.slcoares.net/,,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.175,-5,,W7SAR,Salt Lake City,UT,OPEN,,246.1,NW,,447.175,442.175,,Salt Lake,,Salt Lake Valley communities from Salt Lake City to Draper.,,,,UVHFS,,,On-Air,Portable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.75,-5,151.4,KA7OEI,Salt Lake City,UT,OPEN,,246.3,NW,,449.75,444.75,151.4,Salt Lake,Unknown,,,,,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.5875,-25,D432,W7XDX,Salt Lake City,UT,OPEN,,246.3,NW,,927.5875,902.5875,D432,Salt Lake,Unknown,Wasatch Front from Payson to Tremonton.,,,,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.425,-5,100,WD7SL,"Salt Lake City, LDS HQ",UT,OPEN,I,246.6,NW,,448.425,443.425,100,Salt Lake,,Salt Lake Valley communities from Salt Lake City to Draper.,,,ERC,UVHFS,,,On-Air,,,3837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,-5,100,W7DES,"Salt Lake City,  Capitol",UT,OPEN,,246.8,NW,,448,443,100,Salt Lake,,,,,,UVHFS,,,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.21,-0.6,CSQ,AA7JR,"Salt Lake City, Capitol",UT,OPEN,,246.8,NW,,145.21,144.61,CSQ,Salt Lake,Unknown,Salt Lake Valley communities from Salt Lake City to Draper.,,,Utah VHF Society,UVHFS,,,,Autopatch.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.06,0.6,,W7DES,"Salt Lake City, Capitol",UT,OPEN,,246.8,NW,,147.06,147.66,,Salt Lake,,Salt Lake Valley communities from Salt Lake City to Draper.,,,Utah VHF Society,UVHFS,,,Off-Air,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.525,-5,100,K7XRD,"Salt Lake City, Ensign Peak",UT,OPEN,,247.6,NW,,448.525,443.525,,Salt Lake,,Salt Lake Valley,,,SL Crossroads ARC,UVHFS,,,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.7,-0.6,100,KC7IIB,"Salt Lake City, Ensign Peak",UT,OPEN,,248,NW,,146.7,146.1,100,Salt Lake,,Salt Lake Valley communities from Salt Lake City to Draper. North Salt Lake to South Ogden.,,,Salt Lake Co ARES,UVHFS,http://www.slcoares.net/,,On-Air,"E-power, 5,911'.",,,,,Weekly Net: Wed at 20:30 except 4th Wednesday.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.275,-5,88.5,WA7VHF,"Salt Lake City, Ensign Peak",UT,OPEN,I,248,NW,,449.275,444.275,88.5,Salt Lake,,Wide area: Salt Lake Valley communities from Salt Lake City to Draper.,,,,UVHFS,,,On-Air,Linked.,,3407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.16,0.6,127.3,WA7SNS,"Salt Lake City, Ensign Peak",UT,OPEN,,248,NW,,147.16,147.76,127.3,Salt Lake,,Salt Lake Valley communities from Salt Lake City to Draper.,,,,UVHFS,,,On-Air,"Autopatch, 5,800', linked to (147.240).","Full-time to  
        147.14000 (K7MLA) at West Jordan, Butterfield Peak, UT .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.45,-5,100,KC7IIB,"Salt Lake City, Ensign Peak",UT,OPEN,,248,NW,,448.45,443.45,100,Salt Lake,,,,,Salt Lake Co ARES,UVHFS,,,On-Air,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.9,-5,100,KD0J,"Salt Lake City, Ensign Peak",UT,OPEN,,248,NW,,449.9,444.9,100,Salt Lake,Unknown,Salt Lake Valley communities from Salt Lake City to Draper.,,,Salt Lake Co ARES,UVHFS,http://utahvhfs.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.175,-5,203.5,KD7IMS,"Salt Lake City,  Ensign Peak",UT,OPEN,,248.2,NW,,448.175,443.175,203.5,Salt Lake,Unknown,Wide area: Salt Lake Valley communities from Salt Lake City to Draper.,,,N7HIW,UVHFS,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.4,-5,100,K7JL,"Salt Lake City, Ensign Peak",UT,OPEN,,248.2,NW,,449.4,444.4,100,Salt Lake,,Salt Lake Valley communities from Salt Lake City to Draper. 50 mi radius.,Intermountain Intertie,,K7JL,UVHFS,http://www.utahvhfs.org/snowlink.html,,On-Air,2,Full-time to the  Intermountain Intertie System .,,,5,UVHFS Net: Tue at 20:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.82,-1.6,167.9,WB6CDN,"Salt Lake City, Meridian Peak",UT,OPEN,,248.3,NW,,224.82,223.22,167.9,Salt Lake,,Wide area: Salt Lake Valley communities from Salt Lake City to Draper.,,,Intermountain Repeater Emergency Amateur Network,UVHFS,,,On-Air,"Autopatch, remote base, 6,400'. e-power, link to law enforcement.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.925,-5,100,K7DAV,"Bountiful, golf course",UT,OPEN,,248.6,NW,,449.925,444.925,100,Davis,,Wide area: North Salt Lake to South Ogden.,,,Davis Co ARC,UVHFS,http://www.dcarc.net,100,On-Air,"Remote base, e-power.",,,,5,DARC: Thu at 20:30.,,,,,,,,,,,,,,,,,,,,,,,,,Yes; analog capable.,,,,,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.525,-5,107.2,K2NWS,"Kearns,  Bacchus Hill",UT,OPEN,,248.8,WNW,,447.525,442.525,107.2,Salt Lake,,Salt Lake Valley communities from Draper to north Davis County,,,KF6RAL,UVHFS,,107.2,On-Air,5,,,,National Weather Service Alerts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.55,-5,100,W7IHC,"Salt Lake City,  IHC",UT,OPEN,I,249.4,NW,,448.55,443.55,100,Salt Lake,,,,,IHCRC,UVHFS,,,On-Air,,,3078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.025,-5,100,W0HU,Salt Lake City,UT,OPEN,,249.5,NW,,447.025,442.025,100,Salt Lake,,Wide area.,,,Salt Lake Co ARES,UVHFS,,,On-Air,4,,,,,,,,,,,,,,DN40as,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.05,-5,100,K7CSW,"Salt Lake City, SLC",UT,OPEN,,249.6,NW,,448.05,443.05,100,Salt Lake,,Salt Lake Valley communities from Salt Lake City to Draper. North Salt Lake to South Ogden,,,Salt Lake Peaks ARC,UVHFS,,,On-Air,4,,,,,"CSW Net, Mon-Thur, 7:05am",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.1,0.6,123,KB7ZCL,"Morgan, TV Site.",UT,OPEN,,249.8,NW,,147.1,147.7,123,Morgan,,City of Morgan and surrounding communities.,,,,UVHFS,,,On-Air,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,Yes; analog capable.,,,,,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.3125,-25,127.3,NU7X,North Salt Lake,UT,OPEN,,250.4,NW,,927.3125,902.3125,127.3,Davis,,Wasatch Front from Payson to Tremonton.,,,Davis Co ARC,UVHFS,,,Off-Air,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.35,-5,123,W7CWK,Bountiful,UT,OPEN,,251.1,NW,,449.35,444.35,123,Davis,,North Salt Lake to South Ogden,,,,UVHFS,,,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.425,5,192.8,KD7RTO,"Bountiful,  QTH",UT,OPEN,,251.8,NW,,447.425,452.425,192.8,Davis,,,,,,UVHFS,,,On-Air,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.68,-0.6,123,N7JSQ,"Huntsville, Herd Mountain",UT,OPEN,,253.5,NW,,146.68,146.08,123,Morgan,,"Wide area: City of Morgan and surrounding communities, southern Bear Lake.",,,"Amateur Radio, Inc",UVHFS,,CSQ,On-Air,"Autopatch, linked to (145.490).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.875,-5,D051,K7DAV,"Layton,  Shepard Peak",UT,OPEN,,254.5,NW,,449.875,444.875,D051,Davis,,"Wide area: Salt Lake, David, Weber, Morgan Counties",DCARC,,K7UHP,UVHFS,,D051,On-Air,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes; analog capable.,,,,,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.96,-0.6,100,K7MLA,"Layton,  Francis Peak",UT,OPEN,,254.5,NW,,146.96,146.36,100,Davis,,Wasatch Front from Ogden to the Utah/Idaho border. Ogden and South Ogden area. North Salt Lake to South Ogden.,,,ERC,UVHFS,,,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.01,-1,141.3,K7DAV,"Farmington,  Shepard Peak",UT,OPEN,,254.6,NW,,53.01,52.01,141.3,Davis,,"Davis, Morgan, Weber Counties and North Salt Lake",,,K7DAV,UVHFS,,141.3,Off-Air,9,,,,"New antenna installed 9/17/2016. Replaced broken antenna, replaced duplexer 9/2/2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.6,-5,136.5,AI7J,"Layton,  Kaysville Peak",UT,OPEN,,255.8,NW,,449.6,444.6,136.5,Weber,,Wide area: Wasatch Front from Ogden to the Utah/Idaho border.,,,,UVHFS,,,On-Air,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.2,0.6,67,NM5ML,"Wagon Mound, Turkey Mountain",NM,OPEN,,258,SE,,147.2,147.8,67,Mora,,,,,,,http://nm5ml.com/,,On-Air,8,Full-time to the  Mega-Link System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.37,-0.6,141.3,NM5EM,"Wagon Mound, Turkey Mtn",NM,OPEN,,258,SE,,145.37,144.77,141.3,Mora,,,,,NMEMA ARC,NMFCC,,,Off-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.7,-5,100,K7DOU,"West Kaysville,  sewer plant",UT,OPEN,,259.1,NW,,449.7,444.7,100,Davis,,Wasatch Front from North Salt Lake to the Utah/Idaho border.,,,Davis Co ARC,UVHFS,,100,On-Air,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes; analog capable.,,,,,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.25,-5,100,AI7J,Layton,UT,OPEN,,260.5,NW,,449.25,444.25,100,Davis,,,,,,UVHFS,,,Off-Air,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.21,-0.6,123,W7DBA,Huntsville,UT,OPEN,,261.6,NW,,145.21,144.61,123,Weber,Unknown,City of Morgan and surrounding communities.,,,,UVHFS,http://w7dba.hopto.org/,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.025,-5,123,W7DBA,Huntsville,UT,OPEN,I,261.6,NW,,448.025,443.025,123,Weber,,,,,,UVHFS,,,On-Air,,,3211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.05,-5,114.8,AH2S,Layton,UT,OPEN,IA,261.6,NW,,447.05,442.05,114.8,Davis,,,,,,UVHFS,,,On-Air,"IRLP, Allstar",,3515,,,,,,,,28463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.6,-5,123,W7SU,"Ogden, Mt Ogden",UT,OPEN,,263.8,NW,,448.6,443.6,123,Weber,,"Ogden, Salt Lake city, Huntsville, west toward Nevada, north to Idaho",,,Ogden ARC,UVHFS,http://www.ogdenarc.org/,123,On-Air,9,,,,"C4FM Yaesu fusion, digital and analog FM repeater",Weber Co ARES: Tue at 20:00.,,,,,,,,,,,,,,,,,,,,,,,,,Yes; analog capable.,,,,,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.9,-0.6,D122,W7SU,"Ogden, Mt Ogden",UT,OPEN,,263.8,NW,,146.9,146.3,D122,Weber,,"Huntsville to West desert, Salt Lake to Idaho border",,,OARC / VHFS,UVHFS,http://www.ogdenarc.org,D122,On-Air,,,,,C4FM Yaesu Fusion repeater digital and analog FM,,,,,,,,,,,,,,,,,,,,,,,,,,Yes; analog capable.,,,,,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.4,5,100,N7JNI,Wagon Mound,NM,OPEN,,264.1,SE,,444.4,449.4,100,Mora,,,,,Mora ARC,NMFCC,,,Off-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.6,-5,,KJ7YE,Eden,UT,OPEN,,265.4,NW,,447.6,442.6,,Weber,Unknown,,,,,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.49,-0.6,123,K7HEN,"Ogden,  Promentory Pt",UT,OPEN,,265.6,NW,,145.49,144.89,123,Weber,,Wasatch Front from Ogden to the Utah/Idaho border. Ogden and South Ogden area. North Salt Lake to South Ogden.,Mercury ARA,,"Amateur Radio, Inc",UVHFS,,,On-Air,Autopatch.,Full-time to the  Intermountain Intertie System .,,,,MARA: Wed at 2100.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.96,-1.6,,NJ7J,Syracuse,UT,OPEN,,265.6,NW,,224.96,223.36,,Davis,Unknown,Wasatch Front from Ogden to the Utah/Idaho border. Ogden and South Ogden area. North Salt Lake to South Ogden.,,,,UVHFS,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.41,-0.6,123,WB7TSQ,"Ogden,  foothills",UT,OPEN,,265.6,NW,,145.41,144.81,123,Weber,,,,,,UVHFS,,,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.25,-0.6,123,KD7FDH,"Ogden, Weber State University",UT,OPEN,,265.7,NW,,145.25,144.65,123,Weber,,Ogden and surrounding area,,,Weber State University Amateur Radio Club,UVHFS,Weber State University Amateur Radio Club,123,On-Air,Autopatch.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.95,-5,123,NJ7J,"Clearfield,  civic center",UT,OPEN,I,265.9,NW,,449.95,444.95,123,Davis,,Ogden and South Ogden area.,,,City of Clearfield.,UVHFS,,,On-Air,4,,3876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.15,-5,114.8,KR7K,Clearfield,UT,OPEN,I,265.9,NW,,447.15,442.15,114.8,Davis,,North Salt Lake to Tremonton.,,,,UVHFS,,114.8,On-Air,,,3607,IRLP: No special access codes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
