Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Features,IRLP,Coordination,Last update,DMR Enabled,Color Code,Wide Network,Affiliate,Web links,Downlink Tone,Coverage,Links,Notes,Nets,On-air,Talkgroup Network,Talkgroups,Colorado,Southern Colorado,Denver Regional,Northern Colorado,EchoLink,Commands,Feed,AllStar,P25 Digital Enabled,NAC,Default Reflector,Mixed-Mode,D-STAR Enabled,Node,Sources,Worldwide,North America,Local/Cluster,YSF Digital Enabled,DG-ID,Grid,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,WIRES-X,English,TAC 310,N. Colorado,Worldwide English,DCI Bridge,Mountain Reg USA,Location Photo,Wyoming,WyLOCAL,Europe,Southwest USA
447.525,-5,203.5,N0ESQ,"Parker, Hess Reservoir",CO,OPEN,string,66.5,ESE,string,447.525,442.525,203.5,Douglas,On-Air,EmComm Colorado,undefined,undefined,CCARC,string,undefined,undefined,undefined,Colorado ARES,undefined,146.2,"Denver metropolitan area, front range foothills",undefined,"Not a ragchew machine. Traffic related to ARES, RACES and administrative and exercise traffic related thereto.",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
147.3,0.6,107.2,K0VQ,"Glenwood Springs, Three Mile Ridge",CO,OPEN,E,66.9,W,string,147.3,147.9,107.2,Garfield,Off-Air,Roaring Fork Amateur Repeater Cooperative,8,undefined,CCARC,string,undefined,undefined,undefined,undefined,undefined,undefined,"Wide area: Glenwood Springs, Glenwood Canyon, South Canyon, Carbondale and surrounding areas.",undefined,Single beep courtesy tone when linked and none when unlinked.,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,266359,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
224.02,-1.6,string,KI0G,Glenwood Springs,CO,CLOSED,string,67,W,string,224.02,222.42,string,Garfield,undefined,SCARC,undefined,undefined,CCARC,string,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Unknown,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
449.85,-5,131.8,WA4HND,"Glenwood Springs, Lookout Mountain",CO,OPEN,string,67,W,string,449.85,444.85,131.8,Garfield,On-Air,undefined,e-power  Linked to GMRA Open System,undefined,CCARC,string,undefined,undefined,undefined,Grand Mesa Repeater Assoc,http://GMRA.org,131.8,Glenwood Springs,Full-time to the  GMRA Open System .,RACES net Wed 1930 Hrs Local,Colorado State RACES  Wed 1930 local,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
447.6,-5,string,KI0G,Glenwood Springs,CO,CLOSED,string,67,W,string,447.6,442.6,string,Garfield,undefined,Ski Country ARC (SCARC),50,undefined,CCARC,string,undefined,undefined,undefined,undefined,undefined,undefined,40,"Full-time to  
        146.88000 (KI0G) at Glenwood Springs, Sunlight Peak, CO .",Link Hub for 146.880.,undefined,Unknown,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
449.15,-5,136.5,WR0AEN,Aurora,CO,OPEN,string,67.2,ESE,string,449.15,444.15,undefined,Arapahoe,On-Air,Colorado Amateur Repeater Network (CARN),undefined,undefined,CCARC,string,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,string,WR0AEN (B),"jfindu lookup 
    /   dstar-users lookup",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
449.725,-5,179.9,K0ELK,"Carbondale, Four Mile Ridge",CO,OPEN,IA,68.2,WSW,string,449.725,444.725,179.9,Garfield,On-Air,Roaring Fork Amateur Repeater Cooperative (RFARC),EchoLink.,3722,CCARC,string,undefined,undefined,undefined,undefined,undefined,undefined,Wide area.,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,28434,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
448.7,-5,146.2,WQ8M,Parker,CO,OPEN,I,68.2,ESE,string,448.7,443.7,146.2,Douglas,On-Air,undefined,undefined,3415,undefined,string,undefined,undefined,undefined,undefined,undefined,undefined,Local North Parker only,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
147.39,0.6,107.2,K0SNO,"Carbondale, Four Mile Ridge",CO,OPEN,string,68.2,WSW,string,147.39,147.99,107.2,Garfield,On-Air,Roaring Fork Amateur Repeater Cooperative,undefined,undefined,undefined,string,undefined,undefined,undefined,undefined,undefined,undefined,"Rifle, Carbondale, El Jebel, Glenwood Springs, Basalt and Aspen.",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
145.415,-0.6,179.9,KA0WUC,Woodland Park,CO,OPEN,string,69.8,SE,string,145.415,144.815,179.9,Teller,undefined,MARC,"Closed autopatch, e-power.",undefined,CCARC,string,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Unknown,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
146.82,-0.6,107.2,NX0G,Woodland Park,CO,OPEN,string,69.8,SE,string,146.82,146.22,107.2,Teller,On-Air,Mountain ARC,E-power.,undefined,CCARC,string,undefined,undefined,undefined,undefined,undefined,undefined,undefined,"Full-time to  
        146.68500 (NX0G) at Lake George, Badger Mountain, CO .
 


Full-time to  
        448.65000 (NX0G) at Woodland Park, CO .
 


Full-time to  
        447.47500 (NX0G) at Colorado Springs, CO .
 


Full-time to  
        147.01500 (NX0G) at Cripple Creek, CO .",undefined,MARC/PCRC: Tue at 19:30.,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
449.025,-5,141.3,KA0WUC,Woodland Park,CO,OPEN,string,69.8,SE,string,449.025,444.025,141.3,Teller,undefined,Mountain Amateur Radio Club (MARC),Linked.,undefined,CCARC,string,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Unknown,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
927.9,-25,D205,KA0WUC,Woodland Park,CO,OPEN,string,69.8,SE,string,927.9,902.9,D205,Teller,On-Air,MARC,undefined,undefined,CCARC,string,undefined,undefined,undefined,undefined,undefined,D205,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
447.675,-5,179.9,KA0WUC,Woodland Park,CO,OPEN,string,69.8,SE,string,447.675,442.675,179.9,Teller,On-Air,Mountain Amateur Radio Club (MARC),E-power.,undefined,CCARC,string,undefined,undefined,undefined,undefined,undefined,179.9,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
449.325,-5,103.5,KA4EPS,"Woodland Park, Paradise Pines",CO,OPEN,A,69.8,SE,string,449.325,444.325,103.5,Teller,On-Air,KA4EPS,E-power. Allstar Node 27976,undefined,CCARC,string,undefined,undefined,undefined,Amateur Radio Motorcycle Club,undefined,103.5,"Small coverage repeater node covering Woodland Park, CO when not linked. When linked to the Florida hub, coverage from Key West to Port. St John Florida can be expected.",undefined,Node # 27976,"Sunday 1500 MST
Tuesday 1730 MST",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,27976,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
448.65,-5,107.2,NX0G,Woodland Park,CO,OPEN,string,69.8,SE,string,448.65,443.65,107.2,Teller,On-Air,Mountain ARC (MARC),E-power.,undefined,CCARC,string,undefined,undefined,undefined,MARC,undefined,undefined,undefined,"Full-time to  
        146.68500 (NX0G) at Lake George, Badger Mountain, CO .
 


Full-time to  
        146.82000 (NX0G) at Woodland Park, CO .
 


Full-time to  
        147.01500 (NX0G) at Cripple Creek, CO .
 


Full-time to  
        447.47500 (NX0G) at Colorado Springs, CO .",undefined,MARC/PCRC: Tue at 19:30.,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
145.19,-0.6,151.4,N0OBA,Aurora,CO,OPEN,E,69.9,ESE,string,145.19,144.59,151.4,Arapahoe,On-Air,N0OBA,Autopatch (please contact trustee).,undefined,undefined,string,undefined,undefined,undefined,undefined,undefined,131.8,"Aurora, Littleton, Denver, Morrison, North Colorado Springs to as far as Ft. Collins.",undefined,"Please note the PL's! Do not TSQ unless your radio can do split PL's. Otherwise you will not here the system. Regards, Scott","""Tri Lakes Net"" This net is held every Monday at 7:30pm local (except on the third Monday of the month when we have our regular radio club meeting.)",undefined,undefined,undefined,undefined,undefined,undefined,undefined,10079,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
145.19,-0.6,131.8,N0XLF,"Palmer Lake, Monument Hill",CO,OPEN,E,70,SE,string,145.19,144.59,131.8,Douglas,On-Air,N0OBA Owner,undefined,undefined,undefined,string,undefined,undefined,undefined,undefined,undefined,131.8,Wide area coverage at 8300' Pueblo to Ft. Collins+,undefined,undefined,Tri Lakes Net: Mon at 19:30 (except third Monday of the month which is the regular radio club meeting).,undefined,undefined,undefined,undefined,undefined,undefined,undefined,10079,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
145.4,-0.8,100,KB0UDD,"Aurora, Smoky Hill",CO,OPEN,string,70.8,ESE,string,145.4,144.6,100,Arapahoe,On-Air,Castle Rock Repeater Group,"Autopatch, e-power.",undefined,CCARC,string,undefined,undefined,undefined,undefined,undefined,undefined,Greater Denver area.,"Full-time to  
        448.50000 (KB0UDD) at Aurora, Smokey Hill, CO .",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
449.925,-5,114.8,KD0RG,Brighton,CO,OPEN,string,70.8,E,string,449.925,444.925,114.8,Adams,On-Air,KD0RG,undefined,undefined,CCARC,string,undefined,undefined,undefined,K0UPS Club,undefined,114.8,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
