Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Web links,Coordination,Last update,Downlink Tone,Coverage,Affiliate,Features,Links,IRLP,Notes,Nets,Sponsor,Grid,AllStar,On-air,DMR Enabled,Color Code,Wide Network,Commands,EchoLink,Talkgroup Network,Talkgroups,Colorado,Southern Colorado,D-STAR Enabled,Node,Sources,Worldwide,North America,English,Europe,TAC 310,DCI Bridge,Southwest USA,Denver Regional,Northern Colorado,Location Photo,Feed,YSF Digital Enabled,DG-ID,Mixed-Mode,Local/Cluster,P25 Digital Enabled,NAC,Default Reflector,WIRES-X,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,N. Colorado,Worldwide English,Mountain Reg USA,Data,DMRX 1,Utah Statewide 2,TAC 311,USA,Utah,PA (PA-525),Hytera USA,SNARS,Parrott,Audio Test,All TG's Off,All TG's On
927.825,-25,100,AB0SF,"Fort Collins, Horsetooth Mountain",CO,OPEN,,212.8,NE,,927.825,902.825,100,Larimer,On-Air,,CCARC,,100,"Decent coverage throughout northern Fort Collins, out east to beyond Windsor.",,,,,Converted 800 MHz beam antenna pointed directly down Horsetooth Road in Fort Collins.,,AB0SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.115,-0.6,100,W0UPS,"Fort Collins, Horsetooth Mountain",CO,OPEN,E,212.8,NE,,145.115,144.515,100,Larimer,On-Air,,CCARC,,100,Wide area.,,7,,,,,Northern Colorado ARC,,,,,,,,4236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.275,-5,100,W0UPS,"Fort Collins, Horsetooth Mountain",CO,OPEN,,212.8,NE,,447.275,442.275,100,Larimer,On-Air,,CCARC,,100,Wide area.,,"Closed autopatch, e-power.",,,,,Northern Colorado ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.52,-1.6,100,W0UPS,"Fort Collins, Horsetooth Mountain",CO,OPEN,,212.8,NE,,224.52,222.92,100,Larimer,Off-Air,,CCARC,,100,,,E-power.,,,,,Northern Colorado ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.72,-0.6,100,WB7REL,"Indianola, Indianola Peak",UT,OPEN,I,212.9,WNW,,146.72,146.12,100,San Pete,On-Air,,UVHFS,,,Northern San Pete County,Skyline Radio Club,,Full-time to the  Skyline Repeater System .,3576,,,W7REL and Sanpete County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.66,-0.6,100,W7DHH,"Ephraim, Horseshoe",UT,OPEN,I,212.9,WNW,,146.66,146.06,100,San Pete,On-Air,,UVHFS,,,Wide area: Provo to Salina.,,"Autopatch, 10,350'.",,3576,,,Skyline Repeater System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.64,-1.6,,N7IMF,"Ephraim,  Horseshoe",UT,OPEN,,212.9,WNW,,224.64,223.04,,San Pete,,,UVHFS,,,Wasatch Front from Payson to Tremonton.,,E-power.,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.45,-5,123,KC0RBT,Fort Collins,CO,OPEN,E,213.2,NE,,447.45,442.45,123,Larimer,On-Air,,CCARC,,,,,,,,,,,,,,,,,,447450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283.55,-20,100,K1TJ,Fort Collins,CO,OPEN,,213.2,NE,,1283.55,1263.55,100,Larimer,On-Air,http://www.k1tj.com/,CCARC,,,Northern Colorado Front Range,,,,,,,K1TJ Repeater System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.7375,-5,CC2,N0AOL,Fort Collins,CO,OPEN,,213.2,NE,,446.7375,441.7375,,Larimer,On-Air,http://nocodmr.kt0l.net:8080/nocodmr/documentation.htm,CCARC,,,Wide area: North Front Range.,,DMR-MARC World Wide Network,,,Repeater ID: 310803,"DMR World Wide Net: Sat at 10:00. 
TS 1 Group Call 1 http://www.dmr-marc.net/ 
Tac 310 Net: Sun at 18:00, TS 1 Group Call 310 .",N0AOL - NoCo C-Bridge Network,,,,,2,,,,,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Worldwide  1  1      North America  1  3      English  1  13      TAC 310  1  310      Local/Cluster  2  2      N. Colorado  2  3171    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,,,,,1,1,1,,1,,,,,,,,,,2,,,,,,,,,,2,,,,,,,,,,,,,,,
145.265,-0.6,CC2,KB0VGD,"Fort Collins , Horsetooth Mountain",CO,OPEN,,213.3,NE,,145.265,144.665,,Larimer,On-Air,http://www.w0dmr.org/,CCARC,,,Northern Colorado Front Range Wide Area coverage.,Brandmeister Network,,,,"Any additional Brandmeister talk group is available on time slot 1, too many to list here, see website. https://dmrx.net/files/US_BM_User_Guide.pdf",,W0DMR - NoCo C-bridge Network,,,,,2,,"Repeater ID: 310831, TS 1: TG 91 - World Wide, TG 93 - North America, TG 3100 USA. TS 2: TG 2 - Local, TG 3171 - No. Colorado, TG 3108 Colorado Statewide.",,BrandMeister US,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Worldwide English  1  91  Full-Time    North America  1  93  Full-Time    DCI Bridge  1  3100  Full-Time    Local/Cluster  2  2      Colorado  2  3108  Full-Time    N. Colorado  2  3171  Full-Time  
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",2,,,,,,1,,,,1,,,,,,,,,2,,,,,,,,,,2,1,,,,,,,,,,,,,,
446.75,-5,CC7,K7PFJ,"Fort Collins, Horsetooth Mountain",CO,OPEN,,213.3,NE,,446.75,441.75,,Larimer,On-Air,http://www.rmham.org,CCARC,,,,,,Full-time to the  Colorado TRBO System .,,See website for complete info on color codes/time slot assignment.,,Rocky Mountain Ham Radio,,,,,7,,,,,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Colorado  1  700      Northern Colorado  2  721    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.025,-5,100,W0UPS,"Loveland, Budweiser Event Center",CO,OPEN,,215.4,NE,,448.025,443.025,100,Larimer,On-Air,,CCARC,,100,,,,,,,,Northern Colorado ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open ↑ / Open ↓,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,,,,
446.8125,-5,,W0QEY,"Fort Collins, CSU Durward Hall",CO,OPEN,,218.3,NE,,446.8125,441.8125,,Larimer,On-Air,,CCARC,,,Fort Collins Local Area,,D-Star Gateway,,,Free Star,,W0QEY CSU,,,,,,,,,,,,,,W0QEY (B) Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.36,0.6,100,W0QEY,"Fort Collins, CSU Durward Hall",CO,OPEN,,218.5,NE,,147.36,147.96,100,Larimer,On-Air,,CCARC,,100,Map,,Closed autopatch.,,,,,CO State Univ ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.85,-5,100,W0QEY,"Fort Collins, CSU Durward Hall",CO,OPEN,,219,NE,,449.85,444.85,100,Larimer,On-Air,,CCARC,,100,Map,,Closed autopatch.,,,,,CO State Univ ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.725,-5,131.8,W7RF,Fort Collins,CO,OPEN,,219,NE,,447.725,442.725,131.8,Larimer,On-Air,,CCARC,,,,,,,,,,W7RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.925,-25,D114,W7RF,Fort Collins,CO,OPEN,,219,NE,,927.925,902.925,D114,Larimer,Testing,,CCARC,,D114,"Fort Collins, Loveland, Northern Colorado",,,,,,,W7RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.34,0.6,136.5,KG7DSO,"Vernal, Tabby Mountain",UT,OPEN,,219.9,NW,,147.34,147.94,136.5,Uintah,On-Air,,UVHFS,,,Wide area.,Roosevelt Junior High School Amateur Radio Club,,"Full-time to  
        147.10000 (W7BAR) at Vernal, Blue Mountain, UT .",,9,,Borderline Amateur Radio Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.2,0.6,67,NM5ML,"Wagon Mound, Turkey Mountain",NM,OPEN,,220.2,SE,,147.2,147.8,67,Mora,On-Air,http://nm5ml.com/,,,,,,8,Full-time to the  Mega-Link System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.37,-0.6,141.3,NM5EM,"Wagon Mound, Turkey Mtn",NM,OPEN,,220.2,SE,,145.37,144.77,141.3,Mora,Off-Air,,NMFCC,,,,,,,,,,NMEMA ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.75,-5,131.8,N7YFZ,Manti,UT,OPEN,,220.7,WNW,,449.75,444.75,131.8,San Pete,,,UVHFS,,,"Manti and surroundings, as well as Nephi and Fairview to the north and Richfield to the south.",,Closed autopatch.,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.95,-5,,KB7BSK,Sterling,UT,OPEN,,222,WNW,,447.95,442.95,,Utah,,http://skylineradioclub.com,,,,,,,,,,,,,,Unknown,,,,,,,,,,,KB7BSK (B),"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.39,0.6,CC2,W0DMR,"Fort Collins, Timnath",CO,OPEN,,222,NE,,147.39,147.99,,Larimer,On-Air,Documentation,CCARC,,,"Fort Collins east side, into Red Feather Lakes area.",,,,,,Tac 310 Net: Sun at 18:00.,KT0L - NoCo C-Bridge Network,,,,,2,,,,,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  TAC 310  1  310      DCI Bridge  1  3100      N. Colorado  1  3171      Mountain Reg USA  1  3177      Local/Cluster  2  2    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,,,,,,,,,1,1,,,,,,,,,2,,,,,,,,,,1,,1,,,,,,,,,,,,,
145.15,-0.6,,KB7BSK,Sterling,UT,OPEN,,222,WNW,,145.15,144.55,,Utah,,http://skylineradioclub.com,,,,,,,,,,,,,,Unknown,,,,,,,,,,,KB7BSK (C),"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.29,-0.6,131.8,WB7REL,"Starling, Sterling",UT,OPEN,,222,WNW,,145.29,144.69,131.8,San Pete,On-Air,,UVHFS,,,Sanpete and Sevier Valleys.,,Autopatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.85,-5,131.8,WB7REL,Sterling,UT,OPEN,,222,WNW,,447.85,442.85,131.8,San Pete,On-Air,,UVHFS,,,Fairview North to Richfield to the South.,,,,,,,wb7rel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.25,-5,131.8,WB7REL,"Sterling, Salina Canyon",UT,OPEN,,224,WNW,,449.25,444.25,131.8,Sevier,,http://www.sanpeteso.org/skyline/skyline_files/frame.html,UVHFS,,,"Wide area: The general area of Salina, including Scipio, Manti, and south of Richfield, and coverage east into Emery, Ferron, and the San Rafael Desert.",,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.725,-5,127.3,K0OJ,"Greeley, UNC",CO,OPEN,,224.3,NE,,449.725,444.725,127.3,Weld,On-Air,,CCARC,,,,,"Autopatch, WX.",,,,,K0OJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.85,-0.6,100,W0UPS,"Greeley, UNC",CO,OPEN,,224.5,NE,,146.85,146.25,100,Weld,On-Air,,CCARC,,100,,,"E-power, WX.",,,,,Northern Colorado ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.325,-5,136.5,WR0AEN,Greeley,CO,OPEN,,225,NE,,449.325,444.325,,Weld,On-Air,,CCARC,,,,,,,,,,Colorado Amateur Repeater Network (CARN),,,,,,,,,,,,,,WR0AEN (B),"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,0.6,100,KC0KWD,Greeley,CO,OPEN,I,225,NE,,147,147.6,100,Weld,On-Air,,CCARC,,100,,,"Yaesu System Fusion, 20 Watts. Will be switching to DSQ on 1 Feb 2016.",,3839,,,Weld ARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open ↑ / Open ↓,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,,,,
448.475,-5,100,KC0KWD,Greeley,CO,OPEN,I,225,NE,,448.475,443.475,100,Weld,On-Air,http://www.warsco.org/,CCARC,,,,,,,3839,,,Weld Amateur Radio Society (WARS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.775,-5,CC2,W0DMR,"Fort Collins, Timnath",CO,OPEN,,225.1,NE,,446.775,441.775,,Larimer,On-Air,W0DMR,CCARC,,,"Fort Collins east side, into Red Feather Lakes area.",Brandmeister Network,,,,"Any additional Brandmeister talk group is available on time slot 1, too many to list here, see website. https://dmrx.net/files/US_BM_User_Guide.pdf",,W0DMR - NoCo C-bridge Network,,,,,2,,"Repeater ID: 310806, TS 1: TG 91 - World Wide, TG 93 - North America, TG 3100 USA. TS 2: TG 2 - Local, TG 3171 - No. Colorado, TG 3108 Colorado Statewide.",,BrandMeister US,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Worldwide English  1  91  Full-Time    North America  1  93  Full-Time    DCI Bridge  1  3100  Full-Time    Local/Cluster  2  2      Colorado  2  3108  Full-Time    N. Colorado  2  3171  Full-Time  
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",2,,,,,,1,,,,1,,,,,,,,,2,,,,,,,,,,2,1,,,,,,,,,,,,,,
447.2,-5,82.5,N6RFI,"Severance, Cactus Hill",CO,OPEN,,225.2,NE,,447.2,442.2,82.5,Weld,On-Air,,CCARC,,,,,,,,,,N6RFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.4,5,100,N7JNI,Wagon Mound,NM,OPEN,,226.9,SE,,444.4,449.4,100,Mora,Off-Air,,NMFCC,,,,,,,,,,Mora ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.325,-5,110.9,WB7UPS,Wellington,CO,OPEN,,227.8,NE,,448.325,443.325,110.9,Larimer,On-Air,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.45,-0.6,,KB5WEZ,Las Vegas,NM,OPEN,,228.6,SE,,145.45,144.85,,San Miguel,Off-Air,,NMFCC,,,Wide area.,,"E-power, linked.",,,,,KB5WEZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.275,-5,107.2,KD7YE,"Manti, Barton Peak",UT,OPEN,I,228.7,WNW,,448.275,443.275,107.2,San Pete,On-Air,http://www.sanpeteso.org/skyline/skyline_files/frame.html,UVHFS,,,"Manti and surroundings, as well as Nephi and Fairview to the north and Richfield to the south.",,Autopatch.,,3576,,,Sanpete Co SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.25,-5,123,K0UPS,Cedar Point,CO,OPEN,EI,229.1,E,,449.25,444.25,123,Elbert,On-Air,,CCARC,,123,"I-70 Limon, Co area.",,Full duplex node.,,3349,"K0UPS Buster Brown Radio Club. North West of Limon, Colorado.",,K0UPS Club c/o N1UPS,,,,,,,** [StarStar] Prefix for Echolink Node.,3349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.4,-5,100,K7DSN,"Spanish Fork,  Teat Mountain",UT,OPEN,,230.4,NW,,447.4,442.4,100,Utah,,,UVHFS,,,Wide area.,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.575,5,100,KD7KRA,Tuba City,AZ,OPEN,W,237.8,SW,,444.575,449.575,100,Coconino,On-Air,,ARCA,,,,,,,,,,KD7KRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.85,-0.6,100,N5BOP,Des Moines,NM,OPEN,,237.9,SE,,146.85,146.25,100,Union,Off-Air,,NMFCC,,,Wide area.,,E-power.,,,,,Sierra Grande RC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.8,5,77,N5BOP,Des Moines,NM,OPEN,,237.9,SE,,444.8,449.8,77,Union,Off-Air,,NMFCC,,,Wide area.,,E-power.,,,,,Sierra Grande Repeater Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.175,0.6,141.3,NM5EM,"Des Moines, Sierra Grande",NM,OPEN,,237.9,SE,,147.175,147.775,141.3,Union,On-Air,,NMFCC,,,,,,,,,,NMEMA ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.16,0.6,136.5,K7HEN,"Heber City, Strawberry Peak",UT,OPEN,,238.1,NW,,147.16,147.76,136.5,Wasatch,Off-Air,,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.38,0.6,100,WA7GIE,"Roosevelt, Mirror Lake",UT,OPEN,,239.8,NW,,147.38,147.98,100,Duchesne,On-Air,,UVHFS,,,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.375,5,100,WA5IHL,"Las Vegas, Mesa Apache",NM,CLOSED,,240.1,SE,,444.375,449.375,100,San Miguel,On-Air,,NMFCC,,,Wide area.,,"Closed autopatch, e-power.",,,,,JPARA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.3,-5,77,WB7RPF,Woodland Hills,UT,OPEN,,242.6,WNW,,447.3,442.3,77,Utah,On-Air,,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.8,-5,CC1,KC7WST,Woodland Hills,UT,OPEN,,242.6,WNW,,449.8,444.8,,Utah,On-Air,http://www.dmr-utah.net,UVHFS,,,Utah County,Yeahmon Amateur Radio Club (YARC),,,,,,KC7WSU,,,,,1,,,,DMR-UTAH,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Worldwide  1  1  PTT    North America  1  3      English  1  13  PTT    Data  1  100      DMRX 1  1  8001      Utah Statewide 2  1  13149      Local/Cluster  2  2      TAC 310  2  310  PTT    TAC 311  2  311  PTT    USA  2  1776  PTT    Utah  2  3149      Mountain Reg USA  2  3177      PA (PA-525)   2  3185  PTT    Hytera USA  2  4639  PTT    SNARS  2  6968  PTT    Parrott  2  9998  PTT    Audio Test  2  9999  PTT    All TG's Off  2  111111  PTT    All TG's On  2  222222  PTT  
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,,,,,1,1,1,,2,,,,,,,,,,2,,,,,,,,,,,,2,1,1,1,2,2,2,2,2,2,2,2,2,2
146.8,-0.6,100,N6EZO,Mapleton,UT,OPEN,,243.5,NW,,146.8,146.2,100,Utah,On-Air,,UVHFS,,,,ERC CERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.325,-5,114.8,N7KYY,Springville,UT,OPEN,,244.6,NW,,447.325,442.325,114.8,Utah,On-Air,,UVHFS,,,Utah County from Alpine to Payson.,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.3,-5,88.5,WB7REL,"Salina, Beesting Peak",UT,OPEN,,245,WNW,,449.3,444.3,88.5,Sevier,Off-Air,http://www.sanpeteso.org/skyline/skyline_files/frame.html,UVHFS,,,Wide area.,,"Remote base, 10,020'.",,,,,W7DHH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.075,-5,131.8,N7FQ,Salem,UT,OPEN,,245,WNW,,447.075,442.075,131.8,Utah,Off-Air,http://www.n7fq.com/,UVHFS,,,Utah County from Alpine to Payson.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.475,-5,186.2,WD7N,Springville,UT,OPEN,,245.7,NW,,447.475,442.475,186.2,Utah,On-Air,,UVHFS,,,Utah County from Alpine to Payson.,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.125,-5,100,K7UCA,"Payson, Mountain View Hospital",UT,OPEN,,246.5,WNW,,447.125,442.125,100,Utah,Off-Air,http://ucares.org,UVHFS,,,Wasatch Front from Payson to Tremonton.,UCARES,4,,,,,Utah Co ARES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,-5,100,NV7V,Payson,UT,OPEN,,246.6,WNW,,447,442,100,Utah,On-Air,http://nv7v.org,UVHFS,,100,Metro Utah County,,WX.,147.4,,"Bulletins from ARRL, Amateur Radio Newsline, Rain Report, Handiham and QSO today are transmitted all day Saturdays.",Mountain View Stake net: Sun at 20:00.,,,,,,,,"ABC time 
AAAA voice test records your voice and then replays it.  Start speaking when the repeater says ""ready"". 
Send CC followed by whatever tone you wish to test.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.025,-5,100,KB7M,Payson,UT,OPEN,I,247.5,WNW,,448.025,443.025,100,Utah,On-Air,,UVHFS,,,Utah County from Alpine to Payson.,,Remote base.,,4482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.825,-5,167.9,KB7YOT,Provo,UT,OPEN,,249.7,NW,,449.825,444.825,167.9,Utah,Off-Air,,UVHFS,,,Utah County from Alpine to Payson.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.425,-5,,N7EVC,Provo,UT,OPEN,,250.9,NW,,447.425,442.425,,Utah,Off-Air,,UVHFS,,,Utah County from Alpine to Payson.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.33,-0.6,100,N7BYU,"Provo, BYU",UT,OPEN,E,250.9,NW,,145.33,144.73,100,Utah,On-Air,BYU Repeaters,UVHFS,,,Utah County from Alpine to Payson.,,"Closed autopatch, linked.",,,,BYU ARC: Thu at 21:00.,"KI7TD,  BYU ARC",,,,,,,,96806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.075,-5,167.9,N7BYU,"Provo, BYU",UT,OPEN,E,250.9,NW,,449.075,444.075,167.9,Utah,On-Air,BYU Repeaters,UVHFS,,,Utah County from Alpine to Payson.,,4,,,,,"KI7TD,  BYU ARC",,,,,,,,96806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.9375,-5,CC7,K7PFJ,"Cheyenne, South",WY,OPEN,,250.9,NE,,449.9375,444.9375,,Laramie,On-Air,https://www.rmham.org/wordpress/,WRCG,,,,,,Full-time to the  Rocky Mountain Ham System .,,,,,,,,,7,,,,,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Colorado  1  700      Northern Colorado  2  721    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.85,-5,146.2,WA7FFM,"Provo, UVRMC",UT,OPEN,,251.7,NW,,449.85,444.85,146.2,Utah,On-Air,,UVHFS,,,,,4,,,,,Utah Valley Regional Medical Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.22,0.6,,WA7YZR,"Provo, Edgemont SC",UT,OPEN,,252.8,NW,,147.22,147.82,,Utah,Off-Air,,UVHFS,,,Utah County from Alpine to Payson.,,4,"Full-time to  
        145.25000 (K7UVA) at Provo, Sundance, UT .",,,,"KR7D, ARC of Utah Valley",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.25,-0.6,100,K7UVA,"Provo, Sundance",UT,OPEN,,253.5,NW,,145.25,144.65,100,Utah,On-Air,https://uvarc.club/,UVHFS,,,Utah County from Alpine to Payson and Heber,Utah Valley Amateur Radio Club,,"Full-time to  
        147.22000 (WA7YZR) at Provo, Edgemont SC, UT .",,,,Utah Valley Amateur Radio Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.95,-5,,N7ZOI,Midway,UT,OPEN,,254,NW,,449.95,444.95,,Wasatch,On-Air,,UVHFS,,,Heber city and surrounding communities.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
