Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,Downlink Tone,County,Op Status,Sponsor,Coordination,Last update,On-air,Features,DMR Enabled,Color Code,Wide Network,Affiliate,Web links,Coverage,Links,Nets,IRLP,Notes,Talkgroup Network,Talkgroups,Colorado,Southern Colorado,Denver Regional,Northern Colorado,EchoLink,Commands,Feed,AllStar,P25 Digital Enabled,NAC,Default Reflector,Mixed-Mode,D-STAR Enabled,Node,Sources,Worldwide,North America,Local/Cluster,YSF Digital Enabled,DG-ID,Grid,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,WIRES-X,Worldwide English,DCI Bridge,N. Colorado,English,TAC 310,Mountain Reg USA,Location Photo,Wyoming,WyLOCAL,Europe,Southwest USA
147.375,0.6,156.7,KB5ITS,"Silverton, Kendall Mountain",CO,OPEN,,144.4,SSW,,147.375,147.975,156.7,,San Juan,On-Air,,CCARC,,,13,,,,,http://www.sjcham.com,Wide area.,"Part-time to  
        146.67000 (K0EP) at Durango, Eagle Pass, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.975,-5,100,K0JSC,"Pueblo, Cedarwood",CO,OPEN,EIA,150.4,SE,,449.975,444.975,100,100,Pueblo,On-Air,K0JSC,CCARC,,,2,,,,,K0JSC dot Com,"I-25 from Walsenburg to Wyoming and US-50 from La junta to Monarch Pass 
   Repeater Coverage Map","Linkable to  
        145.49000 (WD0EKR) at Canon City, Fremont Peak, CO .
 


Linkable to  
        145.46000 (WB0WDF) at Cripple Creek, CO .
 


Linkable to  
        146.79000 (ND0Q) at Pueblo, Baculite Mesa, CO .
 


Linkable to  
        145.13000 (KB0VJJ) at Colorado Springs, Cheyenne Mountain, CO .
 


Linkable to  
        146.88000 (ND0Q) at Pueblo, Deer Peak, CO .
 


Linkable to  
        145.16000 (W0CRA) at Colorado Springs, Cheyenne Mountain, CO .
 


Full-time to the  The Fun Machine System . 146.43000 simplex. 146.44500 simplex.","APRS Net: Sun at 19:00. 
Region 5 District 2 ARES Net: Sun at 19:30. 
Statewide ARES Net: Sun at 20:00. 
Region 5 District 1 ARES Net: Mon at 19:00.  
RGARC Net: Wed at 19:00.",7301,Can be linked to various local repeater systems via the remote base. Echolink/IRLP connects restricted. Email me to be added to the authorized list.,,,,,,,363976,,Listen Live,28368,,,,,,,,,,,,,DM78SA18,,,,,,,,,,,,,,,,,
449.9,-5,107.2,N1FSX,Punkin Center,CO,OPEN,,153.1,SE,,449.9,444.9,107.2,,Lincoln,On-Air,,CCARC,,,,,,,BSAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.27,0.6,127.3,KB5ITT,"Silverton, Engineer Mountain",CO,OPEN,,154.8,SSW,,147.27,147.87,127.3,,San Juan,On-Air,KB5ITT,CCARC,,,E-power.,,,,Durango ARC,,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.7,-5,136.5,W7BYU,Vernal,UT,OPEN,,154.8,WNW,,449.7,444.7,136.5,,Uintah,,W7BYU,UVHFS,,Unknown,8,,,,,,"Vernal, Roosevelt, Duchesne and other Uintah basin communities.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.92,-0.6,136.5,W7BYU,Roosevelt,UT,OPEN,E,154.9,WNW,,146.92,146.32,136.5,,Duchesne,Off-Air,,UVHFS,,,E-power.,,,,,,"Vernal, Roosevelt, Duchesne and other Uintah basin communities.",,,,,,,,,,,458695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.1,0.6,136.5,W7BAR,"Vernal, Blue Mountain",UT,OPEN,EI,154.9,WNW,,147.1,147.7,136.5,,Uintah,On-Air,""">Borderline ARC",UVHFS,,,"Autopatch, e-power.",,,,,,"Wide area: Vernal, Roosevelt, Duchesne and other Uintah basin communities.","Full-time to  
        147.34000 (KG7DSO) at Vernal, Tabby Mountain, UT .",,3577,8,,,,,,,458414,"IRLP: No access code, bring up your node by it's node no. and bring it down with a 73.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.39,0.6,100,KD7BN,Rawlins,WY,OPEN,,155.3,NNW,,147.39,147.99,100,,Carbon,On-Air,HERC,,,,E-power.,,,,N7ZEF (EchoLink).,,Wide area.,"Full-time to  
        146.80500 (W7BEQ) at Shoshoni, Copper Mtn, WY .
 


Full-time to  
        146.94000 (W7VNJ) at Casper, Casper Mountain, WY .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,100,KC7OZU,Rawlins,WY,OPEN,,155.3,NNW,,146.76,146.16,100,,Carbon,On-Air,CCARS,,,,,,,,,,Wide area.,,Sunday nite net 2030 local time.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.7375,-5,CC8,K0RTS,"Genoa, Limon",CO,OPEN,,155.3,ESE,,446.7375,441.7375,,,Lincoln,On-Air,K0RTS KC0VJD,CCARC,,,,,8,,RMHam,,"I-70  H-40  H-287  Arriba, Genoa, Hugo, Limon        50 mile radius",,,,"Colorado on TG700 Slot 1
Denver on TG720 Slot 2",,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Colorado  1  700      Denver Regional  2  720    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.3,-5,100,KD7SU,Rawlins,WY,OPEN,,155.4,NNW,,448.3,443.3,100,,Carbon,,,WRCG,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.8,-5,146.2,N7RON,Rawlins,WY,OPEN,,155.4,NNW,,449.8,444.8,146.2,,Carbon,,Wyocomm,WRCG,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.7,-0.6,162.2,N7RON,Rawlins,WY,OPEN,I,155.4,NNW,,146.7,146.1,162.2,,Carbon,On-Air,,WRCG,,,,,,,,,,,,7045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.05,-5,CC11,WY7EOC,Rawlins,WY,CLOSED,,155.4,NNW,,445.05,440.05,,,Carbon,On-Air,Laramie County EM,WRCG,,,,,11,,Wyoming DMR Project,,Wide area.,,,,,Wyoming DMR Project,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Wyoming  1  3156  Full-Time    WyLOCAL  2  100  Full-Time  
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,
147.06,0.6,103.5,KE0AE,Genoa,CO,OPEN,EIA,156.1,ESE,,147.06,147.66,103.5,,Lincoln,On-Air,BSARC,CCARC,,,"APRS repeater / weather station, remote base, e-power (solar - completely off the electrical grid).",,,,,http://www.bigsandyradio.com/,"I-70, US-71, US-287, US-40, US-24",,Big Sandy Net: Wed 19:00,3794,,,,,,,,791116,,,42740,,,,Yes; analog capable.,,,,,,,,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,
449.9,-5,136.5,W7BAR,"Vernal, Uintah County EOC",UT,OPEN,I,162.5,WNW,,449.9,444.9,136.5,,Uintah,,Borderline Amateur Radio Club,,,Unknown,,,,,,,"Vernal, Roosevelt, Duchesne and other Uintah basin communities.",,,7705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.355,-0.6,100,N0JPX,La Veta,CO,OPEN,I,165,SSE,,145.355,144.755,100,,Huerfano,On-Air,N0JPX,CCARC,,,"E-power, linked.",,,,,,,,,3974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.73,-0.6,88.5,ND0Q,"Walsenburg, N Rattlesnake Butte",CO,OPEN,,165.4,SE,,146.73,146.13,88.5,,Huerfano,On-Air,Pueblo Ham Club,CCARC,,,6,,,,,Pueblo Ham Club,"Wide area: Pueblo, Huerfano, Otero, and Las Animas Counties.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.175,-5,CC7,W0FT,Akron,CO,OPEN,,171.3,E,,448.175,443.175,,,Morgan,On-Air,W0FT,CCARC,,,,,7,,Rocky Mountain Ham Radio,http://www.rmham.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.4,-0.8,88.5,KB0VJJ,Akron,CO,OPEN,,171.3,E,,145.4,144.6,88.5,123,Washington,On-Air,Colorado Connection,CCARC,,,,,,,,,Northeastern plains of Colorado.,Full-time to the  Colorado Connection System .,"Colorado Traffic Net: Daily at 19:30. 
Colorado Connection Net (all welcome): Thu at 20:00. 
Statewide ARES: Sun at 20:00.",,Part of the Colorado Connection system of repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.165,0.6,114.8,KC7SNO,Albin,WY,OPEN,,171.4,NE,,147.165,147.765,114.8,,Laramie,On-Air,Shy-Wy Amateur Radio Club,WRCG,,,E-power.,,,,,,,"Full-time to  
        147.10500 (KC7SNO) at Cheyenne, North Park, WY .
 


Full-time to  
        146.77500 (KC7SNO) at Cheyenne, Denver Hill, WY .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.7,-0.6,100,K0EP,"Durango, Missionary Ridge",CO,OPEN,,173.5,SSW,,146.7,146.1,100,100,La Plata,On-Air,Durango ARC,CCARC,,,9,,,,,http://durangoarc.org/,Local.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,123,N0JSP,"Pagosa Springs, Oakbrush Hill",CO,OPEN,,173.6,SSW,,146.61,146.01,123,,Archuleta,On-Air,,CCARC,,,,,,,,http://durangoarc.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.1375,-5,CC7,N0SZ,"Durango, Missionary Ridge",CO,OPEN,,174.6,SSW,,445.1375,440.1375,,,La Plata,On-Air,K2AD,CCARC,,,,,7,,Rocky Mountain Ham Radio,http://www.rmham.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.75,-5,100,N0ZSN,"La Veta, Cordova Pass",CO,OPEN,EIA,174.9,SSE,,449.75,444.75,100,100,Las Animas,On-Air,N0ZSN,CCARC,,,,,,,The Fun Machine,The Fun Machine,,Full-time to the  The Fun Machine System .,,7301,,,,,,,,363976,,,28368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.345,0.6,88.5,KB0VJJ,"Durango, Missionary Ridge",CO,OPEN,,175.2,SSW,,147.345,147.945,88.5,123,La Plata,On-Air,Colorado Connection,CCARC,,,,,,,,,Durango and north towards Molas Divide.,Full-time to the  Colorado Connection System .,"Central Colorado Traffic Net: Daily at 19:30.  
Colorado Connection Net (All Welcome): Thu at 20:00. 
Statewide ARES: Sun at 20:00.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,88.5,K7QEQ,"Moab, Bald Mesa",UT,OPEN,,175.8,WSW,,146.76,146.16,88.5,,Grand,On-Air,Sinbad Desert ARC,UVHFS,,,,,,,,http://www.sdarc.us/repeaters/bald.html,Moab and immediate surroundings.,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.1,-5,107.2,K7QEQ,"Moab, Bald Mesa",UT,OPEN,,175.9,WSW,,449.1,444.1,107.2,107.2,Grand,On-Air,Grand Mesa Repeater Association (GMRA),UVHFS,,,8,,,,,GMRA Repeaters,"Wide area: Moab and surrounding areas, including large portions of Arches and Canyonlands National Parks.",,RACES Wed. 1930 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.67,-0.6,100,K0EP,"Durango, Eagle Pass",CO,OPEN,,177.4,SSW,,146.67,146.07,100,,La Plata,On-Air,Durango ARC,CCARC,,,11,,,,,DARC Repeaters,Wide area.,"Part-time to  
        147.37500 (KB5ITS) at Silverton, Kendall Mountain, CO .",,,Linked active in the summer months only.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.295,-0.6,,WA0JTB,"Sterling, CO",CO,OPEN,,180.6,E,,145.295,144.695,,,Logan,Off-Air,NECARA,CCARC,,,"Autopatch, e-power.",,,,,,Wide area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.04,0.6,136.5,W7BAR,"Vernal, Grizzly Ridge",UT,OPEN,,180.8,WNW,,147.04,147.64,136.5,,Uintah,On-Air,Borderline ARC,UVHFS,,,E-power.,,,,,,"Wide area: Vernal, Roosevelt, Duchesne and other Uintah basin communities.",Full-time to the  Sinbad Desert (SDARC) System .,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.49,-0.6,136.5,K7HEN,"Vernal, Grizzly Ridge",UT,OPEN,,181.3,WNW,,145.49,144.89,136.5,,Uintah,On-Air,"W7BYU,  Borderline ARC",UVHFS,,,"Autopatch, 8,506', linked to (147.320).",,,,,,"Vernal, Roosevelt, Duchesne and other Uintah basin communities.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.88,-0.6,100,WA7SNU,Wheatland,WY,OPEN,,182.6,NNE,,146.88,146.28,100,100,Platte,On-Air,GPARA,WRCG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.68,-1.6,,AE7AF,Wheatland,WY,OPEN,,182.6,NNE,,224.68,223.08,,,Platte,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.625,-5,131.8,KC5EVE,Durango,CO,OPEN,,182.6,SSW,,448.625,443.625,131.8,131.8,La Plata,,KC5EVE,CCARC,,Unknown,,,,,,,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.625,-5,151.4,WA7SNU,Wheatland,WY,OPEN,,182.6,NNE,,449.625,444.625,151.4,,Platte,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.85,-5,100,K0EP,Durango,CO,OPEN,,182.6,SSW,,449.85,444.85,100,100,La Plata,On-Air,DARC,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.135,0.6,100,KB5ITS,"Durango, Smelter Mountain",CO,OPEN,,184,SSW,,147.135,147.735,100,100,La Plata,On-Air,,CCARC,,,,,,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.375,5,100,KB5ITS,"Mancos, Caviness Mountain",CO,OPEN,,184.5,SSW,,442.375,447.375,100,,Montezuma,On-Air,San Juan Connection,,,,,,,,,,,Full-time to the  San Juan Connection System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.37,-0.6,100,KB0VIU,Hesperus,CO,OPEN,,184.8,SSW,,145.37,144.77,100,100,La Plata,On-Air,,CCARC,,,E-power.,,,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.9,-0.6,88.5,K7QEQ,Moab,UT,OPEN,,185.5,WSW,,146.9,146.3,88.5,,Grand,On-Air,Sinbad Desert ARC,UVHFS,,,"Closed autopatch, remote base, linked to Bald Mesa (146.760).",,,,,http://sdarc.us/repeaters/moab.html,Moab and immediate surroundings.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.15,0.6,100,KB5ITS,"Ignacio, Spring Creek",CO,OPEN,,187.3,SSW,,147.15,147.75,100,,La Plata,On-Air,,CCARC,,,E-power.,,,,,http://www.sjcham.com,Bayfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,-0.6,103.5,N0NEB,Harrisburg,NE,OPEN,,187.7,NE,,147,146.4,103.5,,Banner,On-Air,Tri-City Radio Amateur Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.275,-5,100,KB5ITS,"Dolores, Summit Ridge",CO,OPEN,,188.8,SW,,447.275,442.275,100,,Montezuma,On-Air,,,,,,,,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.19,-0.6,100,KB5ITS,"Dolores, Summit Ridge",CO,OPEN,,188.8,SW,,145.19,144.59,100,,Montezuma,On-Air,,CCARC,,,,,,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.08,0.6,162.2,W5SF,"Chama, Overlook Mtn",NM,OPEN,,189,S,,147.08,147.68,162.2,,Rio Arriba,On-Air,SFARC,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.325,-0.6,100,KB5ITS,"Mancos, Menefee Mountain",CO,OPEN,,189.3,SSW,,145.325,144.725,100,,Montezuma,On-Air,,CCARC,,,E-power.,,,,,http://www.sjcham.com,Wide area.,,,,Full time to the San Juan Connection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.7375,-5,CC6,N5UBJ,"Mancos, Caviness Mountain",CO,OPEN,,189.4,SW,,446.7375,441.7375,,,Montezuma,On-Air,RMHAM,CCARC,,,,,6,,,http://www.rmham.org,,,,,,,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Colorado  1  700      Southern Colorado  1  719    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222.4,1.6,123,K7DRA,"Rock Springs, Aspen Mtn",WY,OPEN,E,190,NW,,222.4,224,123,,Sweetwater,On-Air,DRAWZM,,,,,,,,Mountain West Radio Group,,Wide Area,,,,,,,,,,,824055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,100,N7RUG,"Rock Springs, Aspen Mountain",WY,OPEN,,190,NW,,146.61,146.01,100,,Sweetwater,On-Air,Sweetwater RACES,WRCG,,,Autopatch.,,,,,http://wy7u.angelfire.com,Wide area: SW Wyoming,,Sun at 19:30.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.94,-0.6,100,WY7U,"Rock Springs, Aspen Mountain",WY,OPEN,E,190,NW,,146.94,146.34,100,,Sweetwater,On-Air,Sweetwater ARC,WRCG,,,,,,,,,Wide area.,Full-time to the  HERC System .,,,,,,,,,,357388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.43,-0.6,136.5,NM5SJ,Dulce,NM,OPEN,,190.1,S,,145.43,144.83,136.5,,Rio Arriba,On-Air,SJC EMCOMM,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.75,-5,CC0,KC0ITF,"La Junta, North La Junta",CO,PRIVATE,,190.5,SE,,446.75,441.75,,,Otero,On-Air,,,,,E-power.,,0,,KC0ITF,,La Junta,,,,Please use Busy Channel LockOut,,,,,,,,,,,,,,,,KC0ITF (B) Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,
147.36,0.6,,KC0ITF,"La Junta, North La Junta",CO,PRIVATE,W,190.5,SE,,147.36,147.96,,123,Otero,On-Air,,,,,E-power,,,,KC0ITF,,La Junta: U.S. Route 50 CO State Hwy 10 CO State Hwy 109 CO State Hwy 194 U.S. Route 350,,,,Digital Wires-X,,,,,,,,,,,,,,Yes; analog capable.,,,,,,,,Open ↑ / Open ↓,,,,,,,11598,,,,,,,,,,,
147.22,0.6,100,NM5ML,"Tres Piedras, San Antonio Mountain",NM,OPEN,,193.1,S,,147.22,147.82,100,,Rio Arriba,On-Air,New Mexico Mega Link Assoc,NMFCC,,,10,,,,,,Wide area.,Full-time to the  Mega-Link System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,67,KF5PFO,"Tres Piedras,  San Antonio Mountain",NM,OPEN,,193.1,S,,146.76,146.16,67,,Rio Arriba,On-Air,Taos ARC,,,,11,,,,,,"Most of Taos County, eastern Rio Arriba County and the San Luis Valley in Southern Colorado.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.775,-5,,KD0RDI,"Trinidad, Raton Pass",CO,OPEN,,198.1,SSE,,446.775,441.775,,,Las Animas,On-Air,Cheyenne Mountain Repeater Group (CMRG),CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KD0RDI (B),"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,
146.79,-0.6,127.3,KD5LWU,"Cortez, Downtown",CO,OPEN,EA,198.4,SW,,146.79,146.19,127.3,127.3,Montezuma,On-Air,KD5LWU,CCARC,,,,,,,,,,,4,,,,,,,,,24336,,,29317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.175,-5,127.3,KD5LWU,Cortez,CO,OPEN,E,198.4,SW,,449.175,444.175,127.3,,Montezuma,Off-Air,KD5LWU,CCARC,,,,,,,,,,,,,,,,,,,,24336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.375,0.6,100,K0BV,"Trinidad, Raton Pass",CO,OPEN,,198.6,SSE,,147.375,147.975,100,100,Las Animas,Off-Air,K0BV,CCARC,,,,,,,,,Good coverage along I-25 between CO/NM state line and 40 miles north.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.375,-5,100,KG5JL,"Trinidad, Raton Pass",CO,OPEN,,198.6,SSE,,447.375,442.375,100,,Las Animas,On-Air,KG5JL,CCARC,,,E-power (batt).,,,,,,"Covers I-25 from CO/NM border to north of Trinidad, CO.",,,,,,,,,,,,,,,,,,Yes; analog capable.,,,,,,,,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,
449.6,-5,107.2,KC0CVU,"Trinidad, Raton Pass",CO,OPEN,,198.6,SSE,,449.6,444.6,107.2,,Las Animas,Off-Air,Cheyenne Mtn Rptr Grp,CCARC,,,E-power.,,,,,CMRG Repeaters,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.025,-5,123,K7DRA,"Rock Springs, Aspen Mtn",WY,OPEN,,200.3,NW,,448.025,443.025,123,,Sweetwater,On-Air,DRAWZM Communications,,,,,,,,Mountain West Radio Group,,Wide area.,,,,,,,,,,,,,,,,,,Yes; analog capable.,,,,,,,,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,
147.3,0.6,,KF7OBL,Rock Springs,WY,OPEN,,200.3,NW,,147.3,147.9,,,Sweetwater,On-Air,KF7OBL,,,,,,,,,,Wide Area Coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.875,-5,CC1 123.0,KF7OBL,Rock Springs,WY,OPEN,,200.3,NW,,448.875,443.875,123,,Sweetwater,On-Air,DRAWZM Communications,,,,,,1,,West Mountain Radio Group,,,,,,,,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Worldwide  1  1      North America  1  3      English  1  13      Local/Cluster  2  2      Mountain Reg USA  2  3177    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,,,,,,,,,,,Yes; analog capable.,,,,1,1,2,,,,,,,,,,,,,1,,2,,,,,
146.655,-0.6,107.2,KE7UUJ,"Rock Springs, Aspen Mountain",WY,OPEN,E,200.3,NW,,146.655,146.055,107.2,107.2,Sweetwater,On-Air,Sweetwater Amateur Radio Club,,,,,,,,,http://wy7u.angelfire.com,Wide area. 100 mi radius.,,,,Sweetwater Amateur Radio Club uses this repeater pair for ARES/RACES use on both analog and d-star at different times.,,,,,,,865361,,,,,,,Yes; analog capable.,,,,,,,,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,
145.205,-0.6,123,K7DRA,"Rock Springs, Aspen Mtn",WY,OPEN,W,200.3,NW,,145.205,144.605,123,,Sweetwater,On-Air,,,,,,,,,Mountain West Radio Group Wyoming,http://alcomdra.com,"Rock Springs, Green River and Sweetwater County",,,,,,,,,,,,,,,,,,Yes; analog capable.,,,,,,,,Open ↑ / Open ↓,,,,,,,21322,,,,,,,,,,,
447.1125,-5,CC11,K7DRA,Rock Springs,WY,OPEN,,200.3,NW,,447.1125,442.1125,,,Sweetwater,On-Air,,WRCG,,,,,11,,,,Rock Springs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.125,5,114.8,WB7GR,"Scottsbluff, Stage Hill",NE,OPEN,,200.5,NE,,444.125,449.125,114.8,,Scotts Bluff,On-Air,SBCEMA,,,,Linked to Albin (147.165) and Cheyenne (146.775),,,,,,Wide area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.5,5,123,N7ABC,Rock Springs,WY,OPEN,,201,NW,,444.5,449.5,123,,Sweetwater,On-Air,Sweetwater ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.49,-0.6,136.5,W7BYU,"Myton, Flat Top",UT,OPEN,,201.6,WNW,,145.49,144.89,136.5,,Duchesne,On-Air,,UVHFS,,,E-power.,,,,Sinbad Desert ARC (SDARC),http://sdarc.us/repeaters/flat-top.html,"Duchesne, UT area.",,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.06,0.6,100,NM5SJ,"Nebo, Cedar Hill",NM,OPEN,,202.4,SSW,,147.06,147.66,100,,San Juan,On-Air,,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.895,-0.6,103.5,KE0AE,Stratton,CO,OPEN,E,202.4,ESE,,146.895,146.295,103.5,,Kit Carson,On-Air,Big Sandy ARC,CCARC,,,,,,,,,,,,,,,,,,,,830619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.7,5,123,K7DRA,Rock Springs,WY,OPEN,EW,204.2,NW,,444.7,449.7,123,CSQ,Sweetwater,On-Air,,,,,,,,,Mountain West Radio Group,,Rock Springs,,,,,,,,,,,824055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.475,-5,,KI7BER,Rock Springs,WY,OPEN,,206.2,NW,,449.475,444.475,,,Sweetwater,On-Air,K7DRA,,,,,,,,Mountain West Radio Group Wyoming,http://www.alcomdra.com,Rock Springs / Green River an Interstate 80 from mile post 110 to 38.,,,,,,,,,,,,,,,,,,,,KI7BER (B) Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,
