Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,DMR Enabled,Color Code,Wide Network,County,Op Status,Coverage,Sponsor,Affiliate,Links,Notes,Web links,Coordination,Last update,Local Network,Features,Downlink Tone,IRLP,Talkgroup Network,Talkgroups,Colorado,Southern Colorado,Denver Regional,Northern Colorado,Mixed-Mode,Worldwide,North America,Local/Cluster,D-STAR Enabled,Node,Sources,EchoLink,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Grid,Commands,Nets,Feed,On-air,Worldwide English,DCI Bridge,N. Colorado,P25 Digital Enabled,NAC,Default Reflector,AllStar,YSF Digital Enabled,DG-ID,WIRES-X,English,TAC 310,Mountain Reg USA,Location Photo,Wyoming,WyLOCAL
447.175,-5,88.5,ND0Q,"Pueblo, Deer Peak",CO,OPEN,,136.5,S,yes,447.175,442.175,88.5,,,,Pueblo,Off-Air,Wide area: Southeast Colorado.,Pueblo HC,,,,Pueblo Ham Club,CCARC,yes,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.73,-0.6,88.5,ND0Q,"Walsenburg, N Rattlesnake Butte",CO,OPEN,,161.1,SSE,yes,146.73,146.13,88.5,,,,Huerfano,On-Air,"Wide area: Pueblo, Huerfano, Otero, and Las Animas Counties.",Pueblo Ham Club,,,,Pueblo Ham Club,CCARC,yes,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.325,-0.6,100,KD0MRC,"Maysville, CO",CO,OPEN,,119,SSW,yes,145.325,144.725,100,,,,Chaffee,On-Air,wide area,Chaffee Lake Amateur Repeater Association,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.6,-5,107.2,N0XLI,"Glenwood Springs, Sunlight Peak",CO,OPEN,,119.3,WSW,yes,449.6,444.6,107.2,,,,Garfield,On-Air,Wide area.,,,,,http://www.gmra.org,CCARC,yes,,e-power Linked to GMRA open system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,0.6,,NE0Z,"Pueblo, CSU",CO,PRIVATE,,123.1,SSE,yes,147,147.6,,,,,Pueblo,On-Air,,Carl Higbee,,,,,CCARC,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.265,-0.6,107.2,WD0HAM,Craig,CO,OPEN,,124.8,WNW,yes,145.265,144.665,107.2,,,,Moffat,,,NW Colorado ARC,,,,,CCARC,yes,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,
146.655,-0.6,123,K0ST,"Pueblo, Pueblo",CO,OPEN,,126.7,SSE,yes,146.655,146.055,123,,,,Pueblo,On-Air,,K0ST,,,,,CCARC,yes,,,CSQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.7,-5,CC0 210.7,KF0KR,"Pueblo, Pueblo",CO,PRIVATE,IA,126.7,SSE,yes,447.7,442.7,210.7,yes,0,,Pueblo,Off-Air,,,,,,,CCARC,yes,,,210.7,7389,,,,,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,,29228,,,,,,,,,
449.725,-5,100,N0PWZ,Palmer Divide,CO,OPEN,I,126.7,SSE,yes,449.725,444.725,100,,,,El Paso,On-Air,,N0PWZ,,,,,CCARC,yes,,,,3043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.24,0.6,103.5,KJ0T,Pueblo,CO,OPEN,,128.3,SSE,yes,147.24,147.84,103.5,,,,Pueblo,Off-Air,Pueblo and Fremont Counties,TARA,,,,,CCARC,yes,,,CSQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,-0.6,103.5,N0NEB,Harrisburg,NE,OPEN,,129.1,NE,yes,147,146.4,103.5,,,,Banner,On-Air,,Tri-City Radio Amateur Club,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.075,0.6,,N0NEB,Scottsbluff,NE,OPEN,,157.5,NNE,yes,147.075,147.675,,,,,Scotts Bluff,On-Air,,Tri-City Radio Amateur Club,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.715,-0.6,103.5,N0NEB,Alliance,NE,OPEN,,191.6,NE,yes,146.715,146.115,103.5,,,,Box Butte,On-Air,,TriCity,,,,,,yes,,,103.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.24,0.6,100,N7GCR,"Rawlins, Elk Mountain",WY,OPEN,,129.7,NNW,yes,147.24,147.84,100,,,,Carbon,On-Air,Wide area.,CCARS,,,,,WRCG,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.95,-5,,K5GF,Gunnison,CO,OPEN,,134.7,SW,yes,449.95,444.95,,,,,Gunnison,,,K5GF,,,,,CCARC,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,
147.12,0.6,,W0VTL,Gunnison,CO,OPEN,,134.7,SW,yes,147.12,147.72,,,,,Gunnison,On-Air,,W0VTL,,,,,CCARC,yes,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,107.2,N0SWE,Rifle,CO,OPEN,E,138,WSW,yes,146.76,146.16,107.2,,,,Garfield,Off-Air,"New Castle, Silt, Rifle and Rulison and areas around Parachute.","N0SWE,  Roaring Fork Amateur Repeater Cooperative",,,,,CCARC,yes,,E-power.,,,,,,,,,,,,,,,,243117,,,,,,DM69cl,,,,,,,,,,,,,,,,,,,,
146.88,-0.6,100,WA7SNU,Wheatland,WY,OPEN,,141.9,N,yes,146.88,146.28,100,,,,Platte,On-Air,,GPARA,,,,,WRCG,yes,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.625,-5,151.4,WA7SNU,Wheatland,WY,OPEN,,141.9,N,yes,449.625,444.625,151.4,,,,Platte,On-Air,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.68,-1.6,,AE7AF,Wheatland,WY,OPEN,,141.9,N,yes,224.68,223.08,,,,,Platte,On-Air,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.33,0.6,107.2,KI0MR,Paonia,CO,OPEN,,147,WSW,yes,147.33,147.93,107.2,,,,Delta,On-Air,Wide area.,North Fork Repeater Assoc.,,,,,CCARC,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.5,-5,107.2,KB0SW,Collbran,CO,OPEN,,152.8,WSW,yes,449.5,444.5,107.2,,,,Mesa,Off-Air,,Grand Mesa Repeater Association (GMRA),,,,,CCARC,yes,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,-5,,KB0SW,Grand Junction,CO,CLOSED,,186.7,WSW,yes,449,444,,,,,Mesa,On-Air,,KB0SW,Grand Mesa Repeater Assoc,,,,CCARC,yes,,,107.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,-5,107.2,KB0SW,"Loma, Baxter Pass",CO,OPEN,,197.7,W,yes,447,442,107.2,,,,Garfield,On-Air,Wide area.,,,,,,CCARC,yes,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.475,-0.6,,WD0BQM,Scottsbluff,NE,OPEN,,154.1,NNE,yes,145.475,144.875,,,,,Scotts Bluff,On-Air,20,RWMC,,,,,,yes,,e-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.1,0,100,WD0BQM,Mitchell,NE,OPEN,I,154.2,NNE,yes,445.1,445.1,100,,,,Scotts Bluff,On-Air,,,,,This is a simplex IRLP node.,,,yes,,,100,3942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.825,5,,W0KAV,Scottsbluff,NE,OPEN,,154.1,NNE,yes,444.825,449.825,,,,,Scotts Bluff,On-Air,,W0KAV/KW0R,,,,,,yes,,"Autopatch, e-power.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.445,0,88.5,AG0N,Scottsbluff,NE,OPEN,I,158.2,NE,yes,146.445,146.445,88.5,,,,Scotts Bluff,On-Air,,,,,This is a simplex IRLP node. 147.285 rptr is down. 3055 is directly accessed on 146.445 w/88.5 tone. Controlled access. Contact AG0N for access. 147.435/123PL Scottsbluff node 8930 available 24/7 no access code.,http://garymcduffie.com,,yes,,,88.5,3055,,,,,,,,,,,,,,,,,,,,,Access pre-fix = 5,,,,,,,,,,,,,,,,,,,
146.76,-0.6,100,KC7OZU,Rawlins,WY,OPEN,,160,NW,yes,146.76,146.16,100,,,,Carbon,On-Air,Wide area.,CCARS,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,Sunday nite net 2030 local time.,,,,,,,,,,,,,,,,,,
147.39,0.6,100,KD7BN,Rawlins,WY,OPEN,,160,NW,yes,147.39,147.99,100,,,,Carbon,On-Air,Wide area.,HERC,N7ZEF (EchoLink).,"Full-time to  
        146.80500 (W7BEQ) at Shoshoni, Copper Mtn, WY .
 


Full-time to  
        146.94000 (W7VNJ) at Casper, Casper Mountain, WY .",,,,yes,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.7,-0.6,162.2,N7RON,Rawlins,WY,OPEN,I,160.1,NW,yes,146.7,146.1,162.2,,,,Carbon,On-Air,,,,,,,WRCG,yes,,,,7045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.8,-5,146.2,N7RON,Rawlins,WY,OPEN,,160.1,NW,yes,449.8,444.8,146.2,,,,Carbon,,,Wyocomm,,,,,WRCG,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,
448.3,-5,100,KD7SU,Rawlins,WY,OPEN,,160.1,NW,yes,448.3,443.3,100,,,,Carbon,,,,,,,,WRCG,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,
147.36,0.6,100,W0ALC,Cedaredge,CO,OPEN,,161.2,WSW,yes,147.36,147.96,100,,,,Delta,,,W0ALC,,,,,CCARC,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,
449.825,-5,100,W0ALC,Cedaredge,CO,OPEN,,161.2,WSW,yes,449.825,444.825,100,,,,Delta,,,W0ALC,,,,,CCARC,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,
147.195,0.6,107.2,KC0QXX,"Cedaredge, Cedar Mesa",CO,OPEN,,161.2,WSW,yes,147.195,147.795,107.2,,,,Delta,,Local.,,Colorado District 25 ARES,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,
146.955,-0.6,,N0JUN,Holyoke,CO,OPEN,,161.3,E,yes,146.955,146.355,,,,,Phillips,,,PCARC,,,,,CCARC,yes,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,
146.64,-0.6,77,N0KM,Center,CO,OPEN,A,162.7,SSW,yes,146.64,146.04,77,,,,Rio Grande,On-Air,Low level local coverage,,,,,,,yes,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28781,,,,,,,,,
447.1,-5,77,N0KM,Center,CO,OPEN,,163,SSW,yes,447.1,442.1,77,,,,Saguache,On-Air,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.36,0.6,,KC0ITF,"La Junta, North La Junta",CO,PRIVATE,W,167.7,SE,yes,147.36,147.96,,,,,Otero,On-Air,La Junta: U.S. Route 50 CO State Hwy 10 CO State Hwy 109 CO State Hwy 194 U.S. Route 350,,KC0ITF,,Digital Wires-X,,,yes,,E-power,123,,,,,,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,11360,,,,,,
446.75,-5,CC0,KC0ITF,"La Junta, North La Junta",CO,PRIVATE,,167.7,SE,yes,446.75,441.75,,yes,0,,Otero,On-Air,La Junta,,KC0ITF,,Please use Busy Channel LockOut,,,yes,,E-power.,,,,,,,,,,,,,yes,KC0ITF (B) Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,
446.9125,-5,CC1,W0BX,"Grand Junction, Grand Mesa",CO,OPEN,,170,WSW,yes,446.9125,441.9125,,yes,1,,Mesa,On-Air,"Grand Junction, I70",Bill Frost,,,Brandmeister network,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.355,-0.6,100,N0JPX,La Veta,CO,OPEN,I,174,S,yes,145.355,144.755,100,,,,Huerfano,On-Air,,N0JPX,,,,,CCARC,yes,,"E-power, linked.",,3974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.925,-0.6,,WA0JS,Creede,CO,OPEN,,174.1,SSW,yes,146.925,146.325,,,,,Mineral,Off-Air,,Creede ARC,,,WA0JS license expired,,CCARC,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.91,-0.6,107.2,KC0UUX,Montrose,CO,OPEN,,175.2,SW,yes,146.91,146.31,107.2,,,,Montrose,On-Air,,,,,,,CCARC,yes,,E-Power,107.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.79,-0.6,107.2,KD5OPD,Montrose,CO,OPEN,,175.2,SW,yes,146.79,146.19,107.2,,,,Montrose,On-Air,,KC0UXX,,,,,CCARC,yes,,E-power.,107.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.135,-0.6,123,KB5ITS,"Lake City, Hill 71",CO,OPEN,,175.6,SW,yes,147.135,146.535,123,,,,Hinsdale,On-Air,,,,,,http://www.sjcham.com,CCARC,yes,,E-power (solar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.27,0.6,127.3,KB5ITS,"Ouray, Engineer Mountain",CO,OPEN,,188.5,SW,yes,147.27,147.87,127.3,,,,Ouray,On-Air,,,,,,http://www.sjcham.com,CCARC,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.375,0.6,156.7,KB5ITS,"Silverton, Kendall Mountain",CO,OPEN,,199.1,SW,yes,147.375,147.975,156.7,,,,San Juan,On-Air,Wide area.,,,"Part-time to  
        146.67000 (K0EP) at Durango, Eagle Pass, CO .",,http://www.sjcham.com,CCARC,yes,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.325,-0.6,127.3,KB5ITS,"Silverton, Buffalo Boy",CO,OPEN,,199.3,SW,yes,145.325,144.725,127.3,,,,San Juan,On-Air,,,,,,http://www.sjcham.com,CCARC,yes,,Solar powered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,5,67,KB5ITS,"Silverton, Hazelton",CO,OPEN,,199.3,SW,yes,444,449,67,,,,San Juan,On-Air,,,,,,http://www.sjcham.com,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.525,-5,127.3,KB5ITS,Silverton,CO,OPEN,,199.3,SW,yes,447.525,442.525,127.3,,,,San Juan,On-Air,Wide area.,KB5ITS,,,,,CCARC,yes,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.135,0.6,100,KB5ITS,"Durango, Smelter Mountain",CO,OPEN,,237.5,SW,yes,147.135,147.735,100,,,,La Plata,On-Air,,,,,,http://www.sjcham.com,CCARC,yes,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.375,5,100,KB5ITS,"Mancos, Caviness Mountain",CO,OPEN,,240.3,SW,yes,442.375,447.375,100,,,,Montezuma,On-Air,,San Juan Connection,,Full-time to the  San Juan Connection System .,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.325,-0.6,100,KB5ITS,"Mancos, Menefee Mountain",CO,OPEN,,245.6,SW,yes,145.325,144.725,100,,,,Montezuma,On-Air,Wide area.,,,,Full time to the San Juan Connection,http://www.sjcham.com,CCARC,yes,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.19,-0.6,100,KB5ITS,"Dolores, Summit Ridge",CO,OPEN,,247.4,SW,yes,145.19,144.59,100,,,,Montezuma,On-Air,,,,,,http://www.sjcham.com,CCARC,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.275,-5,100,KB5ITS,"Dolores, Summit Ridge",CO,OPEN,,247.4,SW,yes,447.275,442.275,100,,,,Montezuma,On-Air,,,,,,http://www.sjcham.com,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.525,-5,100,N0PKT,"Creede, Bristol Head",CO,OPEN,A,181,SSW,yes,449.525,444.525,100,,,,Mineral,On-Air,,N0PKT,The Fun Machine,Full-time to the  The Fun Machine System .,,,,yes,,,100,,,,,,,,,,,,,,,,,,,,,DM67lt,,,,,,,,,,,43265,,,,,,,,,
145.175,-0.6,107.2,W0RRZ,"Grand Junction, GJT",CO,OPEN,I,183.9,WSW,yes,145.175,144.575,107.2,,,,Mesa,On-Air,Greater grand Junction area.,,,,,,CCARC,yes,,"E-power,",,3161,,,,,,,,,,,,,,,,,,,,,Standard IRLP node commands.,,,,,,,,,,,,,,,,,,,
146.94,-0.6,107.2,W0RRZ,"Grand Junction, Black Ridge (Above Colorado Ntl Monument)",CO,OPEN,,196.5,WSW,yes,146.94,146.34,107.2,,,,Mesa,On-Air,Grand Junction 30-50 mi,Western Colorado Amateur Radio Club,,,,http://w0rrz.org,CCARC,yes,,E-power and autopatch for WCARC members,107.2,,,,,,,,,,,,,,,,,,,,,,,Oatmeal Net: Mon-Fri at 7:30AM-8:00AM,,,,,,,,,,,,,,,,,,
145.22,-0.6,107.2,KE0TY,Grand Junction,CO,OPEN,,186.7,WSW,yes,145.22,144.62,107.2,,,,Mesa,,,KE0TY,,,,,CCARC,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,
147.39,0.6,107.2,KE0TY,Grand Junction,CO,OPEN,,186.7,WSW,yes,147.39,147.99,107.2,,,,Mesa,,,KE0TY,,,,,CCARC,yes,,Linked.,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,
146.82,-0.6,107.2,W0GJT,Grand Junction,CO,OPEN,A,186.7,WSW,yes,146.82,146.22,107.2,,,,Mesa,On-Air,Wide area: North Western Colorado - South to Montrose and East on I-70.,,,,,,CCARC,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28515,,,,,,,,,
448.15,-5,100,W0GJT,Grand Junction,CO,OPEN,EI,188.5,WSW,yes,448.15,443.15,100,,,,Mesa,On-Air,,,,,,,CCARC,yes,,,,7963,,,,,,,,,,,,,,312189,,,,,,,,,,,,,,,,,,,,,,,,,,
147.105,0.6,,K0SSI,Grand Junction,CO,OPEN,,186.7,WSW,yes,147.105,147.705,,,,,Mesa,On-Air,,K0SSI,,,,,CCARC,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.5,-5,114.8,KC0ARV,Grand Junction,CO,OPEN,,186.7,WSW,yes,447.5,442.5,114.8,,,,Mesa,,,KC0ARV,,,,,CCARC,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,
446.775,-5,,KD0RED,Grand Junction,CO,OPEN,,186.7,WSW,yes,446.775,441.775,,,,,Mesa,On-Air,,,,,,,,yes,,,,,,,,,,,,,,,yes,KD0RED (B) Gateway Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,
449.775,-5,173.8,KD0SMZ,Grand Junction,CO,OPEN,EI,186.7,WSW,yes,449.775,444.775,173.8,,,,Mesa,On-Air,,,,,,,CCARC,yes,,,88.5,7573,,,,,,,,,,,,,,7572,,,,,,,,,,,,,,,,,,,,,,,,,,
147.015,0.6,,N2VHZ,Alliance,NE,OPEN,E,190.4,NE,yes,147.015,147.615,,,,,Box Butte,On-Air,Local.,N2VHZ,,,,,,yes,,,,,,,,,,,,,,,,,,775183,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,123,KC0HH,Lamar,CO,OPEN,EI,194.8,SE,yes,146.61,146.01,123,,,,Prowers,On-Air,Hwy 287 - Springfield to Eads Hwy 50 - Holly to Rocky Ford. 45 mi radius.,Lamar Amateur Radio Club,,"Full-time to  
        449.50000 (KC0HH) at Lamar, CO .",,,CCARC,yes,,,123,3774,,,,,,,,,,,,,,37784,,,,,,,,,,,,,,,,,,,,,,,,,,
449.5,-5,123,KC0HH,Lamar,CO,OPEN,EI,194.8,SE,yes,449.5,444.5,123,,,,Prowers,On-Air,45,Lamar ARC,,"Full-time to  
        146.61000 (KC0HH) at Lamar, CO .",,,CCARC,yes,,,,3774,,,,,,,,,,,,,,37784,,,,,,,,,,,,,,,,,,,,,,,,,,
145.46,-0.6,110.9,K7PLA,"Casper, Casper Mountain",WY,OPEN,,195.6,NNW,yes,145.46,144.86,110.9,,,,Natrona,On-Air,"Wide area: East to Douglas, South to Saratoga, Rawlings. West to Moneta, Jeffery city/muddy gap, independence rock.North to Buffalo",W7QQA,"Buffalo Radio Club, Casper Radio Club",,,http://wyoham.com,WRCG,yes,,,110.9,,,,,,,,,,,,,,,,,,,,,,103,"Buffalo roll call, Tuesday night",,,,,,,,,,,,,,,,,,
146.94,-0.6,123,W7VNJ,"Casper, Casper Mountain",WY,OPEN,,196.7,NNW,yes,146.94,146.34,123,,,,Natrona,On-Air,Wide area.,Casper ARC,,"Full-time to  
        147.39000 (KD7BN) at Rawlins, WY .
 


Full-time to the  Wyocom System .",,http://casperarc.net/wiki/index.php/146.940,WRCG,yes,,E-power.,123,,,,,,,,,,,,,,,,,,,,,,,RACES/ARES: Sun at 20:00.,,,,,,,,,,,,,,,,,,
147.28,0.6,D032,W7VNJ,Casper,WY,OPEN,,203,NNW,yes,147.28,147.88,D032,,,,Natrona,On-Air,Local Casper coverage.,Casper Amateur Radio Club,,,,http://casperarc.net/wiki/index.php/Main_Page,WRCG,yes,,E-power.,D032,,,,,,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,
449.575,-5,173.8,W7VNJ,"Casper, Wyoming Med Center",WY,OPEN,I,203,NNW,yes,449.575,444.575,173.8,,,,Natrona,On-Air,Wide area: Casper Metro and large parts of Natrona county.,CDK Net,,,,Casper ARC,WRCG,yes,,E-power.,173.8,7707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.98,-1,141.3,W7VNJ,Casper,WY,OPEN,,204.3,NNW,yes,52.98,51.98,141.3,,,,Natrona,Off-Air,,CARC,,,,,WRCG,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.64,-0.6,173.8,KD7AGA,"Casper, Casper Mountain",WY,OPEN,,196.7,NNW,yes,146.64,146.04,173.8,,,,Natrona,Off-Air,Regional.,CDK Net,,"Full-time to  
        449.57500 (W7VNJ) at Casper, Wyoming Med Center, WY .",,,WRCG,yes,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.9,-5,,N7RRB,"Casper, Casper Mountain",WY,OPEN,W,196.7,NNW,yes,449.9,444.9,,,,,Natrona,On-Air,Metro area.,Casper Amateur Radio Club,,,,,WRCG,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,11941,,,,,,
449.5,-5,100,NB7I,"Casper, Casper Mtn.",WY,OPEN,,198.6,NNW,yes,449.5,444.5,100,,,,Natrona,On-Air,"Wide area, linked to 147.390 Rawlins",Versatel,,,,,,yes,,Solar Powered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.375,0.6,100,K0BV,"Trinidad, Raton Pass",CO,OPEN,,200.9,SSE,yes,147.375,147.975,100,,,,Las Animas,Off-Air,Good coverage along I-25 between CO/NM state line and 40 miles north.,K0BV,,,,,CCARC,yes,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.375,-5,100,KG5JL,"Trinidad, Raton Pass",CO,OPEN,,200.9,SSE,yes,447.375,442.375,100,,,,Las Animas,On-Air,"Covers I-25 from CO/NM border to north of Trinidad, CO.",KG5JL,,,,,CCARC,yes,,E-power (batt).,,,,,,,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,
146.76,-0.6,123,N0UGO,Ogallala,NE,OPEN,EI,201.6,E,yes,146.76,146.16,123,,,,Keith,On-Air,,Charlie Allen,,,Linked to 146.940 in North Platte and 442.250 south of North Platte,,,yes,,,,7349,,,,,,,,,,,,,,751985,,,,,,,,"Sun at 19:30. 
Wed at 20:00.",,,,,,,,,,,,,,,,,,
446.775,-5,,KD0RDI,"Trinidad, Raton Pass",CO,OPEN,,201.8,S,yes,446.775,441.775,,,,,Las Animas,On-Air,,Cheyenne Mountain Repeater Group (CMRG),,,,,CCARC,yes,,,,,,,,,,,,,,,yes,KD0RDI (B),"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,
147.03,0.6,88.5,KS0GLD,Goodland,KS,OPEN,I,202,ESE,yes,147.03,147.63,88.5,,,,Sherman,Off-Air,I-70,Sherman County Amateur Radio Club (SCARE),,,This is the highest (above sea level) amateur repeater in Kansas.,SCARE on Facebook,,yes,,,,3769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.345,0.6,,KC7MJI,Casper,WY,OPEN,,204.3,NNW,yes,147.345,147.945,,,,,Natrona,,,,,,,,WRCG,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,
146.91,-0.6,,N7GT,Casper,WY,OPEN,,204.3,NNW,yes,146.91,146.31,,,,,Natrona,,,,,,,,WRCG,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,
449.1,-5,,NG7T,Casper,WY,OPEN,,204.3,NNW,yes,449.1,444.1,,,,,Natrona,,Wide area:  50 mi radius.,NG7T,,,,,,yes,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,
449.7,-5,136.5,W7BYU,Vernal,UT,OPEN,,205.9,W,yes,449.7,444.7,136.5,,,,Uintah,,"Vernal, Roosevelt, Duchesne and other Uintah basin communities.",W7BYU,,,,,UVHFS,yes,,8,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,
