Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,Downlink Tone,County,Op Status,Coverage,Affiliate,Features,Links,Notes,Nets,Web links,Coordination,Last update,IRLP,On-air,Sponsor,EchoLink,Feed,AllStar,Grid,Commands,DMR Enabled,Color Code,Wide Network,Talkgroup Network,Talkgroups,Colorado,Southern Colorado,Denver Regional,Northern Colorado,Mixed-Mode,Local Network,Worldwide,North America,Local/Cluster,YSF Digital Enabled,DG-ID,D-STAR Enabled,Node,Sources,Location Photo,P25 Digital Enabled,NAC,Default Reflector,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Worldwide English,DCI Bridge,N. Colorado,English,TAC 310,WIRES-X,Mountain Reg USA,Wyoming,WyLOCAL,Europe,Southwest USA
147.28,0.6,107.2,AD7ZW,Altamont,UT,OPEN,EI,166.4,WNW,yes,147.28,147.88,107.2,107.2,Duchesne,On-Air,,,Autopatch,,,,http://ad7zwrepeater.xyz,UVHFS,yes,3205,,AD7ZW,458414,,,,B21 = 911 B22 = Local Public Safety Dispatch (Non Emergency) B3 = 3 Minute Autopatch Extension B0 = Autopatch Disconnect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.74,-0.6,100,WB7CBS,Altamont,UT,OPEN,,166.5,WNW,yes,146.74,146.14,100,,Duchesne,Off-Air,,,Autopatch.,,,,,UVHFS,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.79,-0.6,127.3,KD5LWU,"Cortez, Downtown",CO,OPEN,EA,166.7,SSW,yes,146.79,146.19,127.3,127.3,Montezuma,On-Air,,,,,,4,,CCARC,yes,,,KD5LWU,24336,,29317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.175,-5,127.3,KD5LWU,Cortez,CO,OPEN,E,166.7,SSW,yes,449.175,444.175,127.3,,Montezuma,Off-Air,,,,,,,,CCARC,yes,,,KD5LWU,24336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.26,0.6,,N7PQD,Duchense,UT,OPEN,,168,WNW,yes,147.26,147.86,,,Duchesne,On-Air,"Tabby mountain and nearby communities including Duchesne, Roosevelt, and Vernal.",,5,,,,,UVHFS,yes,,,Borderline ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,0.6,,NE0Z,"Pueblo, CSU",CO,PRIVATE,,168.9,SE,yes,147,147.6,,,Pueblo,On-Air,,,,,,,,CCARC,yes,,,Carl Higbee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.655,-0.6,123,K0ST,"Pueblo, Pueblo",CO,OPEN,,171.3,SE,yes,146.655,146.055,123,CSQ,Pueblo,On-Air,,,,,,,,CCARC,yes,,,K0ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.7,-5,CC0 210.7,KF0KR,"Pueblo, Pueblo",CO,PRIVATE,IA,171.3,SE,yes,447.7,442.7,210.7,210.7,Pueblo,Off-Air,,,,,,,,CCARC,yes,7389,,,,,29228,,,yes,0,,,,,,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.725,-5,100,N0PWZ,Palmer Divide,CO,OPEN,I,171.3,SE,yes,449.725,444.725,100,,El Paso,On-Air,,,,,,,,CCARC,yes,3043,,N0PWZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.9,-5,100,N7JJY,Cheyenne,WY,OPEN,,171.6,NE,yes,449.9,444.9,100,100,Laramie,On-Air,From 5 miles to 25 miles,,,,To be used as a portable repeater for ARES/RACES or as needed for specific needs of the Amateur Community in Laramie County or other areas as needed. Repeater will be on when needed otherwise offline.,,,,yes,,,N7JJY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.3,0.6,,KA7PJK,Rock Springs,WY,OPEN,,171.8,NW,yes,147.3,147.9,,,Sweetwater,Testing,,,,,,,,WRCG,yes,,,ka7PJk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.655,-0.6,107.2,KE7UUJ,"Rock Springs, Aspen Mountain",WY,OPEN,E,171.8,NW,yes,146.655,146.055,107.2,107.2,Sweetwater,On-Air,Wide area. 100 mi radius.,,,,Sweetwater Amateur Radio Club uses this repeater pair for ARES/RACES use on both analog and d-star at different times.,,http://wy7u.angelfire.com,,yes,,,Sweetwater Amateur Radio Club,865361,,,,,,,,,,,,,,Yes; analog capable.,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,
448.875,-5,CC1 123.0,KF7OBL,Rock Springs,WY,OPEN,,171.8,NW,yes,448.875,443.875,123,,Sweetwater,On-Air,,,DMRPlus,,,,,,yes,,,,,,,,,yes,1,,,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Worldwide  1  1      North America  1  3      English  1  13      Local/Cluster  2  2      Mountain Reg USA  2  3177    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,,,,Yes; analog capable.,,1,1,2,,,,,,,,,,,,,,,,,,1,,,2,,,,
147.24,0.6,103.5,KJ0T,Pueblo,CO,OPEN,,172.1,SE,yes,147.24,147.84,103.5,CSQ,Pueblo,Off-Air,Pueblo and Fremont Counties,,,,,,,CCARC,yes,,,TARA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.95,-5,CC15 151.4,KC7DHF,"Cheyenne, Old airport control tower",WY,OPEN,,172.3,NE,yes,448.95,443.95,151.4,151.4,Laramie,On-Air,Local,,,,Brandmiester and analog.,,,WRCG,yes,,,,,,,,,yes,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.5,5,123,N7ABC,Rock Springs,WY,OPEN,,172.4,NW,yes,444.5,449.5,123,,Sweetwater,On-Air,,,,,,,,,yes,,,Sweetwater ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.105,0.6,107.2,WA0DE,Simla,CO,OPEN,,174.2,ESE,yes,147.105,147.705,107.2,107.2,Elbert,On-Air,"I-70, E. Arapahoe, Elbert, Lincoln Counties",Colorado Repeater Association,Linked to CRA 447.150 - Conifer,"Full-time to  
        448.42500 (W0CRA) at Larkspur, Westcreek, CO .",,,http://www.w0cra.org/,CCARC,yes,,,ARES of Douglas and Elbert Counties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.775,5,CC12 123.0,AD0BN,"Green River, Green River High School",WY,OPEN,,175.4,NW,yes,444.775,449.775,123,123,Sweetwater,Testing,"Note: This repeater will operate in digital mode only. It may, however, be switched to analogue mode under special circumstances and will use a tone of 123/123. Digital repeater should provide portable coverage in the Green River area when operational. Repeater is not currently on-air but has been coordinated and is awaiting installation. Please use Talkgroup 2 and Timeslot 2 for local communications. Repeater uses color 12.",,,,,,,WRCG,yes,,,,,,,,,yes,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.3,-5,131.8,WB7GR,"Cheyenne, Chalk Bluffs",WY,OPEN,,176.6,NE,yes,449.3,444.3,,,Laramie,On-Air,,,,,,,,,yes,,,WU7G,,,,,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,
444.125,5,114.8,WB7GR,"Scottsbluff, Stage Hill",NE,OPEN,,242,NE,yes,444.125,449.125,114.8,,Scotts Bluff,On-Air,Wide area,,Linked to Albin (147.165) and Cheyenne (146.775),,,,,,yes,,,SBCEMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.075,-5,,K7YI,"Price, Cedar Mountain",UT,OPEN,,177,W,yes,448.075,443.075,,,Carbon,Off-Air,,,,,,,,,yes,,,Sinbad Desert Amateur Radio Club,,,,,,,,,,,,,,,,,,,,,,yes,K7YI (B),"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,
447.125,-5,100,K7YI,"Castle Dale, Cedar Mountain",UT,CLOSED,,177.9,W,yes,447.125,442.125,100,,Emery,,"Wide area: This covers (approximately) from Price on the west to Green River, Utah toward the south, bounded by the Bookcliffs on the north and east.",Cactus-Intertie,7,,,,,UVHFS,yes,,Unknown,San Rafael Cactus Assoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.625,-5,100,K7YI,"Castle Dale, Horn Mountain",UT,OPEN,,205.2,W,yes,447.625,442.625,100,,Emery,On-Air,Wide area.,Cactus-Intertie,,,,,,UVHFS,yes,,,San Rafael Cactus Assoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.43,-0.6,136.5,NM5SJ,Dulce,NM,OPEN,,181.7,S,yes,145.43,144.83,136.5,,Rio Arriba,On-Air,,,,,,,,NMFCC,yes,,,SJC EMCOMM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.06,0.6,100,NM5SJ,"Nebo, Cedar Hill",NM,OPEN,,181.9,S,yes,147.06,147.66,100,,San Juan,On-Air,,,,,,,,NMFCC,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.74,-0.6,100,NM5SJ,Aztec,NM,OPEN,,192,S,yes,146.74,146.14,100,,San Juan,On-Air,,,"Closed autopatch, e-power.",,,,,NMFCC,yes,,,Totah ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.43,-0.6,88.5,W7CEU,"Price,  Wood Hill",UT,OPEN,,185.7,W,yes,145.43,144.83,88.5,,Carbon,,Price.,,5,,,,,UVHFS,yes,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.5,-1.6,88.5,W7CEU,"Price,  Wood Hill",UT,OPEN,,185.7,W,yes,224.5,222.9,88.5,,Carbon,,,,5,,,,,UVHFS,yes,,Unknown,College of Eastern Utah ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.3,-5,88.5,W7CEU,"Price,  Wood Hill",UT,OPEN,,185.7,W,yes,448.3,443.3,88.5,,Carbon,,Price.,,,,,,,UVHFS,yes,,Unknown,College of Eastern Utah ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.2,0.6,88.5,K7GX,"Price, Wood Hill",UT,OPEN,EI,185.7,W,yes,147.2,147.8,88.5,,Carbon,On-Air,,,,,,,,UVHFS,yes,3270,,,64264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.3,-5,,K7GX,"Price, Wood Hill",UT,OPEN,EI,185.7,W,yes,448.3,443.3,,,Carbon,,,,,,,,,UVHFS,yes,3270,Unknown,,64264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.635,0.6,100,WY7BV,"Mountain View, Hickey Mtn",WY,OPEN,,186.2,NW,yes,144.635,145.235,100,,Uinta,Off-Air,I-80,,,,,,,,yes,,,Bridger Valley Amateur Radio Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.08,0.6,162.2,W5SF,"Chama, Overlook Mtn",NM,OPEN,,186.9,SSE,yes,147.08,147.68,162.2,,Rio Arriba,On-Air,,,,,,,,NMFCC,yes,,,SFARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.25,-5,123,K0UPS,Cedar Point,CO,OPEN,EI,188.4,ESE,yes,449.25,444.25,123,123,Elbert,On-Air,"I-70 Limon, Co area.",,Full duplex node.,,"K0UPS Buster Brown Radio Club. North West of Limon, Colorado.",,,CCARC,yes,3349,,K0UPS Club c/o N1UPS,3349,,,,** [StarStar] Prefix for Echolink Node.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.355,-0.6,100,N0JPX,La Veta,CO,OPEN,I,188.9,SE,yes,145.355,144.755,100,,Huerfano,On-Air,,,"E-power, linked.",,,,,CCARC,yes,3974,,N0JPX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.34,0.6,136.5,KG7DSO,"Vernal, Tabby Mountain",UT,OPEN,,192.2,WNW,yes,147.34,147.94,136.5,,Uintah,On-Air,Wide area.,Roosevelt Junior High School Amateur Radio Club,,"Full-time to  
        147.10000 (W7BAR) at Vernal, Blue Mountain, UT .",9,,,UVHFS,yes,,,Borderline Amateur Radio Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.2,-5,CC7,W0FT,"Fort Morgan, Fort Morgan EOC",CO,OPEN,,193,E,yes,448.2,443.2,,,Morgan,On-Air,,NEAHR,Mixed Mode,Full-time to the  Colorado TRBO System .,"See the website for more info on Time Slot, Talk Group and Color Code Programming.",,Rocky Mountain Ham Radio,CCARC,yes,,,,,,,,,yes,7,,,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Colorado  1  700      Northern Colorado  2  721    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1291.1,-20,,KF5VBE,Aztec,NM,CLOSED,,194.6,S,yes,1291.1,1271.1,,,Bernalillo,On-Air,,,DV only,,,,,NMFCC,yes,,,San Juan County,,,,,,,,,,,,,,,,,,,,,,yes,KF5VBE (A) Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,
145.115,-0.6,,KF5VBE,Farmington,NM,OPEN,,194.7,S,yes,145.115,144.515,,,San Juan,On-Air,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,yes,KF5VBE (C) Gateway Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,
146.76,-0.6,67,KF5PFO,"Tres Piedras,  San Antonio Mountain",NM,OPEN,,199,SSE,yes,146.76,146.16,67,,Rio Arriba,On-Air,"Most of Taos County, eastern Rio Arriba County and the San Luis Valley in Southern Colorado.",,11,,,,,,yes,,,Taos ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.39,-0.6,100,KF5PFO,"Red River, Molycorp",NM,OPEN,,220.6,SSE,yes,145.39,144.79,100,,Taos,On-Air,Wide area.,,"E-power, linked.",,,,Taos Amateur Radio Club,NMFCC,yes,,,Taos ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.25,-0.6,123,KF5PFO,"Red River, Valle Vidal",NM,OPEN,,221.7,SSE,yes,145.25,144.65,123,,Taos,On-Air,,,,,,,Taos Amateur Radio Club,NMFCC,yes,,,Taos ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.22,0.6,100,NM5ML,"Tres Piedras, San Antonio Mountain",NM,OPEN,,199,SSE,yes,147.22,147.82,100,,Rio Arriba,On-Air,Wide area.,,10,Full-time to the  Mega-Link System .,,,,NMFCC,yes,,,New Mexico Mega Link Assoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.28,0.6,100,NM5ML,"Raton, Sierra Grande",NM,OPEN,,240.8,SE,yes,147.28,147.88,100,,Colfax,On-Air,Wide area.,,8,Full-time to the  Mega-Link System .,,,,NMFCC,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.92,-0.6,100,K5WXI,Bloomfield,NM,OPEN,,199.4,S,yes,146.92,146.32,100,,San Juan,On-Air,,,,,,,,NMFCC,yes,,,San Juan County OEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.85,-0.6,100,K5WXI,Farmington,NM,OPEN,,201,SSW,yes,146.85,146.25,100,100,San Juan,On-Air,,,Closed autopatch.,,,,,NMFCC,yes,,,Totah ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.9,-5,107.2,N1FSX,Punkin Center,CO,OPEN,,200,SE,yes,449.9,444.9,107.2,,Lincoln,On-Air,,BSAR,,,,,,CCARC,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.15,5,,KF5VBF,Farmington,NM,OPEN,,201,SSW,yes,444.15,449.15,,,San Juan,On-Air,,,DV only,,,,,,yes,,,San Juan County,,,,,,,,,,,,,,,,,,,,,,yes,KF5VBF (B) Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,
1291.7,-20,,KF5VBF,"Farmington, Farmington Bluffs",NM,CLOSED,,202.4,SSW,yes,1291.7,1271.7,,,San Juan,On-Air,,,DV only,,,,,NMFCC,yes,,,San Juan County,,,,,,,,,,,,,,,,,,,,,,yes,KF5VBF (A) Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,
449,-5,100,K5WY,Farmington,NM,OPEN,,201,SSW,yes,449,444,100,,San Juan,,,,E-power.,,,,,NMFCC,yes,,Unknown,K5WY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299.25,-20,,KF7YIX,"Torquerville, Hurricane Mesa",UT,OPEN,,201.7,W,yes,1299.25,1279.25,,,Washington,On-Air,,,,,,,,UVHFS,yes,,,,,,,,,,,,,,,,,,,,,,,,,yes,KF7YIX (A) Gateway Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,
147.38,0.6,100,WA7GIE,"Roosevelt, Mirror Lake",UT,OPEN,,204.2,WNW,yes,147.38,147.98,100,,Duchesne,On-Air,Wide area.,,,,,,,UVHFS,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.7375,-5,CC8,K0RTS,"Genoa, Limon",CO,OPEN,,205,ESE,yes,446.7375,441.7375,,,Lincoln,On-Air,"I-70  H-40  H-287  Arriba, Genoa, Hugo, Limon        50 mile radius",RMHam,,,"Colorado on TG700 Slot 1
Denver on TG720 Slot 2",,,CCARC,yes,,,K0RTS KC0VJD,,,,,,yes,8,,,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Colorado  1  700      Denver Regional  2  720    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.06,0.6,103.5,KE0AE,Genoa,CO,OPEN,EIA,205.7,ESE,yes,147.06,147.66,103.5,,Lincoln,On-Air,"I-70, US-71, US-287, US-40, US-24",,"APRS repeater / weather station, remote base, e-power (solar - completely off the electrical grid).",,,Big Sandy Net: Wed 19:00,http://www.bigsandyradio.com/,CCARC,yes,3794,,BSARC,791116,,42740,,,,,,,,,,,,Yes; analog capable.,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,
447,-5,103.5,KC0VJD,Hugo,CO,OPEN,W,208.4,ESE,yes,447,442,103.5,,Lincoln,On-Air,"I-70, US-71, US-287, US-40, US-24, Hugo, Limon, Genoa, Punkin Center, Arriba.",,APRS repeater &amp; I-Gate / Weather station,,,,,,yes,,,Delbert Noakes (KC0VJD),,,,DM89gb,,,,,,,,,,,Yes; analog capable.,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,30534,,,,,
449.9,-5,123,KD7HLL,Mexican Hat,UT,OPEN,,212.5,SW,yes,449.9,444.9,123,,San Juan,On-Air,"Lake Powell area from Bullfrog to Wahweap and Hite, toward the south into Arizona and North as far as Boulder.",,6,,Part time link to  two repeaters,,,UVHFS,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.88,-0.6,100,WA7SNU,Wheatland,WY,OPEN,,212.9,NE,yes,146.88,146.28,100,100,Platte,On-Air,,,,,,,,WRCG,yes,,,GPARA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.625,-5,151.4,WA7SNU,Wheatland,WY,OPEN,,212.9,NE,yes,449.625,444.625,151.4,,Platte,On-Air,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.68,-1.6,,AE7AF,Wheatland,WY,OPEN,,212.9,NE,yes,224.68,223.08,,,Platte,On-Air,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.775,-5,,KD0RDI,"Trinidad, Raton Pass",CO,OPEN,,223.3,SE,yes,446.775,441.775,,,Las Animas,On-Air,,,,,,,,CCARC,yes,,,Cheyenne Mountain Repeater Group (CMRG),,,,,,,,,,,,,,,,,,,,,,yes,KD0RDI (B),"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,
446.775,-5,,KD0RDI,"Raton, Raton Pass",NM,OPEN,,234.8,SE,yes,446.775,441.775,,,Colfax,On-Air,,,,,,,http://www.cmrg.org/,NMFCC,yes,,,Cheyenne Mountain Repeater Group,,,,,,,,,,,,,,,,,,,,,,yes,KD0RDI (B) Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,
147.375,0.6,100,K0BV,"Trinidad, Raton Pass",CO,OPEN,,224.6,SE,yes,147.375,147.975,100,100,Las Animas,Off-Air,Good coverage along I-25 between CO/NM state line and 40 miles north.,,,,,,,CCARC,yes,,,K0BV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.375,-5,100,KG5JL,"Trinidad, Raton Pass",CO,OPEN,,224.6,SE,yes,447.375,442.375,100,,Las Animas,On-Air,"Covers I-25 from CO/NM border to north of Trinidad, CO.",,E-power (batt).,,,,,CCARC,yes,,,KG5JL,,,,,,,,,,,,,,,Yes; analog capable.,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,
146.86,-0.6,100,K7JL,"Evanston, Medicine Butte",WY,OPEN,,225.4,NW,yes,146.86,146.26,100,,Uinta,On-Air,Wide area: Southwestern Wyoming including Kemmerer and Evanston.,Intermountain Intertie,,"Full-time to  
        147.18000 (K7JL) at Snowbird, Hidden Peak, UT .",8,Utah VHF Society Tuesday: 20:00,http://www.utahvhfs.org/snowlink.html,WRCG,yes,,,Utah VHF Society,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.825,-5,,KA7SHX,"Kemmerer, Quealy Peak",WY,OPEN,,228.7,NW,yes,449.825,444.825,,,Lincoln,On-Air,,,,,,,,WRCG,yes,,,ORARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.075,-5,,KF7EHE,Kemmerer,WY,OPEN,,228.8,NW,yes,449.075,444.075,,123,Lincoln,Off-Air,,,220,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.09,0.6,100,KG7VVQ,"Kemmerer, Quealy Peak",WY,OPEN,,229.6,NW,yes,147.09,147.69,100,,Lincoln,On-Air,,,,,,,,WRCG,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,-0.6,103.5,N0NEB,Harrisburg,NE,OPEN,,230.4,NE,yes,147,146.4,103.5,,Banner,On-Air,,,,,,,,,yes,,,Tri-City Radio Amateur Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.075,0.6,,N0NEB,Scottsbluff,NE,OPEN,,253.2,NE,yes,147.075,147.675,,,Scotts Bluff,On-Air,,,,,,,,,yes,,,Tri-City Radio Amateur Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.36,0.6,,KC0ITF,"La Junta, North La Junta",CO,PRIVATE,W,230.8,SE,yes,147.36,147.96,,123,Otero,On-Air,La Junta: U.S. Route 50 CO State Hwy 10 CO State Hwy 109 CO State Hwy 194 U.S. Route 350,KC0ITF,E-power,,Digital Wires-X,,,,yes,,,,,,,,,,,,,,,,,,Yes; analog capable.,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,11360,,,,,
446.75,-5,CC0,KC0ITF,"La Junta, North La Junta",CO,PRIVATE,,230.8,SE,yes,446.75,441.75,,,Otero,On-Air,La Junta,KC0ITF,E-power.,,Please use Busy Channel LockOut,,,,yes,,,,,,,,,yes,0,,,,,,,,,,,,,yes,Open ↑ / Open ↓,yes,KC0ITF (B) Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,
146.88,-0.6,100,KC7BJY,"Big Piney,  The Hogsback",WY,OPEN,,247.6,NW,yes,146.88,146.28,100,,Sublette,On-Air,,,,,9,SCARC: Mon at 19:30.,,WRCG,yes,,,"Sublette Co ARC """,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.1,0,100,WD0BQM,Mitchell,NE,OPEN,I,248,NE,yes,445.1,445.1,100,100,Scotts Bluff,On-Air,,,,,This is a simplex IRLP node.,,,,yes,3942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.475,-0.6,,WD0BQM,Scottsbluff,NE,OPEN,,250.6,NE,yes,145.475,144.875,,,Scotts Bluff,On-Air,20,,e-power.,,,,,,yes,,,RWMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.825,5,,W0KAV,Scottsbluff,NE,OPEN,,250.6,NE,yes,444.825,449.825,,,Scotts Bluff,On-Air,,,"Autopatch, e-power.",,,,,,yes,,,W0KAV/KW0R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.445,0,88.5,AG0N,Scottsbluff,NE,OPEN,I,255.6,NE,yes,146.445,146.445,88.5,88.5,Scotts Bluff,On-Air,,,,,This is a simplex IRLP node. 147.285 rptr is down. 3055 is directly accessed on 146.445 w/88.5 tone. Controlled access. Contact AG0N for access. 147.435/123PL Scottsbluff node 8930 available 24/7 no access code.,,http://garymcduffie.com,,yes,3055,,,,,,,Access pre-fix = 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.6,-5,100,WA7VHF,"Page, Navajo Mountain",UT,OPEN,,256.7,SW,yes,448.6,443.6,100,,San Juan,On-Air,Wide Area.,Intermountain Intertie,,"Full-time to  
        448.87500 (W7ARA) at Flagstaff, Mt. Elden, AZ .
 


Full-time to the  Intermountain Intertie System .",,UVHFS: Tue at 20:00.,http://utahvhfs.org/snowlink.html,UVHFS,yes,,,Utah VHF Society,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
